world_key,world_id,world_seed,world_digest,scenario,scenario_label,capacity_cv,realized_cv,pressure,N,K,total_capacity,total_demand,critical_radius_m
E3:uniform:p0.85:cv0.35:r4,uniform-p0.85-r4,2355441009,7125477355bd6764b04719ff62e4df798ee1afe5c3611bc5ee2e0d2f87afff11,uniform,Aleatorio,0.35,0.3533288838968174,0.85,16,5,79.99999999999999,68.00000000000001,46.9395151507591
E3:uniform:p0.85:cv0.35:r5,uniform-p0.85-r5,2157291504,35c81020b8bfa91d628548ad6ea3216a252d3cf5f0a382f75c1a8c632e3b8be1,uniform,Aleatorio,0.35,0.18445805343466581,0.85,16,5,80.0,68.0,39.256948179984256
E3:uniform:p0.85:cv0.35:r6,uniform-p0.85-r6,2909789880,5095ccc427ba9512bc8388d2742742ea085592400865875121d7aa006accdf9a,uniform,Aleatorio,0.35,0.34852271599742135,0.85,16,5,80.0,68.0,34.02100950763784
E3:uniform:p0.85:cv0.35:r7,uniform-p0.85-r7,354433585,95dc29274024742f9047802e4acb70580196455f2dd04a21d40ef4e53890165d,uniform,Aleatorio,0.35,0.3258787789427601,0.85,16,5,80.0,68.0,34.56853058208779
E3:uniform:p0.85:cv0.35:r8,uniform-p0.85-r8,310028375,c691dfd590ec4ba87d6334c2e782219d97cb7d840324d90ad4edea3f7cefc5d8,uniform,Aleatorio,0.35,0.3222145394892514,0.85,16,5,80.0,68.0,29.63993514699649
E3:uniform:p0.85:cv0.35:r9,uniform-p0.85-r9,122714524,e3feca3a58bed6841a0f12fc242b5b5d2c62f0fe6975cefff194d8fe1ec8f661,uniform,Aleatorio,0.35,0.4383171038879442,0.85,16,5,80.0,68.0,41.003693502344916
E3:uniform:p0.85:cv0.35:r10,uniform-p0.85-r10,1248199787,b05886b760e107fc0cd420fd898a753f57d9918a2b0721e8778ee2e3322d722e,uniform,Aleatorio,0.35,0.3387062994109021,0.85,16,5,80.0,68.0,34.589053137715986
E3:uniform:p0.85:cv0.35:r11,uniform-p0.85-r11,2333080735,e3e976efd06bb8dba237a5625e6f20b2eeb897f5dd21e8f3de8835b7b623aa7a,uniform,Aleatorio,0.35,0.3821375426165268,0.85,16,5,80.0,68.0,34.638136290112875
E3:uniform:p0.85:cv0.35:r12,uniform-p0.85-r12,1078889650,657ee210eecdf685faedebc5f55f174f2c78c2f1abfb446a3a62e5a54f912f79,uniform,Aleatorio,0.35,0.5333935102498979,0.85,16,5,80.0,68.0,41.90914565470045
E3:uniform:p0.85:cv0.35:r13,uniform-p0.85-r13,847213278,57a42e675402aafa8d5946913d216301683d64c491da4231d1ceaca92215646c,uniform,Aleatorio,0.35,0.35595841762017566,0.85,16,5,80.0,68.0,42.14345545494843
E3:uniform:p0.85:cv0.35:r14,uniform-p0.85-r14,2847597802,00da13ff440110bec6edab7c945b1f667ab88486a00906baeb4c1fec77e2ff1e,uniform,Aleatorio,0.35,0.32076460963701214,0.85,16,5,80.0,68.0,41.1696635245693
E3:uniform:p0.85:cv0.35:r15,uniform-p0.85-r15,1161501580,68448fce1f2b857069a2916b707f5de929ff101b6398a76dcc7dd5d9cd2951bd,uniform,Aleatorio,0.35,0.2718452683360392,0.85,16,5,80.0,68.0,29.792802814595223
E3:uniform:p0.85:cv0.35:r16,uniform-p0.85-r16,3456596237,50fa013ad5fbbb7ba7de09b27465ee56984b7599b8e83b5442b2805cb371d00c,uniform,Aleatorio,0.35,0.40876342998821896,0.85,16,5,80.0,68.0,40.98105876144048
E3:uniform:p0.85:cv0.35:r17,uniform-p0.85-r17,1787003181,0cf2230dc54b9d122aba18cbaf7b0c7cc8b35864fa6c866e1462b7e6fa7c72a9,uniform,Aleatorio,0.35,0.31652285569288485,0.85,16,5,80.0,68.0,39.85229749156014
E3:uniform:p0.85:cv0.35:r18,uniform-p0.85-r18,75399376,041b909fbd5a9bb7f83da8c66b7e972fb0734ef6e2e49ab6e34f728de3df29ca,uniform,Aleatorio,0.35,0.377887193182157,0.85,16,5,79.99999999999999,68.0,37.19105965065572
E3:uniform:p0.85:cv0.35:r19,uniform-p0.85-r19,314133757,25e48db907def4974d8ab722d2ba5574807e69c0f57cd81e6200b3200b9e8703,uniform,Aleatorio,0.35,0.32101713868385084,0.85,16,5,80.0,68.00000000000001,27.49842614815765
E3:uniform:p0.85:cv0.35:r20,uniform-p0.85-r20,1387344931,fcbe71364b350738e4dcb223c0ccfa6a385a1ff09a753cd2e085188b9c3357d6,uniform,Aleatorio,0.35,0.22250111154903146,0.85,16,5,80.0,68.00000000000001,26.533541949068457
E3:uniform:p0.85:cv0.35:r21,uniform-p0.85-r21,3104999993,2098ae76c92eac9b1c8bb47189c01766419cca22f4a374c73dae6a55cc1ee8e8,uniform,Aleatorio,0.35,0.4230315437409355,0.85,16,5,80.0,68.00000000000001,28.48545620090428
E3:uniform:p0.85:cv0.35:r22,uniform-p0.85-r22,2076654426,14ffb21536501923256190a551ebd79bed2281f9eaaeadc7da6fe8b236c5130f,uniform,Aleatorio,0.35,0.24921961633583423,0.85,16,5,80.0,67.99999999999999,56.976388791553525
E3:uniform:p0.85:cv0.35:r23,uniform-p0.85-r23,1368457705,c3a670a295e8dceb38791890fe81ef428132d0c9b7466c6e922e65819fcf38a4,uniform,Aleatorio,0.35,0.3288022096289846,0.85,16,5,80.0,68.0,33.96193423880217
E3:uniform:p0.85:cv0.35:r24,uniform-p0.85-r24,2976113044,61737e4efdb17f342a10a53055d5880de1d50a71dc313881beb79f9bc96e1a0f,uniform,Aleatorio,0.35,0.30067211939904837,0.85,16,5,80.0,68.0,37.98955918151068
E3:uniform:p0.85:cv0.35:r25,uniform-p0.85-r25,2792926050,8ea4e980048288dbb84629a263465c559369cca2bb1ec723714d98ac219039ce,uniform,Aleatorio,0.35,0.3562269126337572,0.85,16,5,80.0,68.00000000000001,36.77050255739143
E3:uniform:p0.85:cv0.35:r26,uniform-p0.85-r26,2106931361,4a5099fcb398e3fab71a43e012adc504c673055755f66b7309049b0adee6e98b,uniform,Aleatorio,0.35,0.4085835106884999,0.85,16,5,80.0,68.0,37.506827375748514
E3:uniform:p0.85:cv0.35:r27,uniform-p0.85-r27,2207608105,34c770a1aeb4d7edc65ea3f3adf8f7ffd598a65898d8f64d734cb5e1402ce3e8,uniform,Aleatorio,0.35,0.35945034183015573,0.85,16,5,80.0,68.00000000000001,28.904954752009555
E3:uniform:p0.85:cv0.35:r28,uniform-p0.85-r28,1233471789,acfab8cea17be81872df261ca9dd1dd65ad16c18f01cd37f6a69e40be36281ea,uniform,Aleatorio,0.35,0.421413966493086,0.85,16,5,79.99999999999999,68.00000000000001,32.87475618221187
E3:uniform:p0.85:cv0.35:r29,uniform-p0.85-r29,2670902933,4dbaa45380466adb476d8f2787477b7872b2fd791224c5979ad791222ba6063e,uniform,Aleatorio,0.35,0.31795078731320936,0.85,16,5,80.0,68.00000000000001,56.385287705763496
E3:uniform:p0.85:cv0.65:r0,uniform-p0.85-r0,1795442362,0f3166d526c377edad5ea8abae09a9509ec2aa4a31bacf17b1dd76a4f8d60c92,uniform,Aleatorio,0.65,0.47772291365219327,0.85,16,5,80.0,68.00000000000001,54.90022053655375
E3:uniform:p0.85:cv0.65:r1,uniform-p0.85-r1,119672481,1f3ab8a04637290604852ef0f40508cd4adfa5dccfc0f3e139fb781ede197751,uniform,Aleatorio,0.65,1.0813254849268072,0.85,16,5,80.0,68.0,42.66462629831137
E3:uniform:p0.85:cv0.65:r2,uniform-p0.85-r2,2373704553,e96db62c4123353f942da090fb1172e87ef0936074ad70dcd6e528a4f6b61974,uniform,Aleatorio,0.65,0.47977175475450046,0.85,16,5,79.99999999999997,68.0,32.45469711474669
E3:uniform:p0.85:cv0.65:r3,uniform-p0.85-r3,4197235162,79e79a8d0e76536cd2bf623d71b7c567f32d4bbad0e439b386967a412370d22d,uniform,Aleatorio,0.65,0.5838180056358528,0.85,16,5,80.0,68.0,32.40235028284834
E3:uniform:p0.85:cv0.65:r4,uniform-p0.85-r4,2355441009,fd434cfbd7c1b9c07b468a3064d49f1be9cafd6c63a714a2d12c762ef24bf133,uniform,Aleatorio,0.65,0.6196362818692405,0.85,16,5,80.0,68.00000000000001,46.9395151507591
E3:uniform:p0.85:cv0.65:r5,uniform-p0.85-r5,2157291504,fdd4d25b0deab6f722a17a2ffd0b6e2c21e71f135610f215377520a8f053a3fd,uniform,Aleatorio,0.65,0.6203264127687276,0.85,16,5,80.0,68.0,39.256948179984256
E3:uniform:p0.85:cv0.65:r6,uniform-p0.85-r6,2909789880,f5463c826e2173207d697a907cd18bf4dec183a2222fbb410bf454bb35b932e6,uniform,Aleatorio,0.65,0.8269962670008285,0.85,16,5,80.0,68.0,34.02100950763784
E3:uniform:p0.85:cv0.65:r7,uniform-p0.85-r7,354433585,a7bd0fbc73d8742aaa10c1dc8b9dc3d0c0dd455c59757659b4807f9726c434c8,uniform,Aleatorio,0.65,0.3644771284081046,0.85,16,5,80.0,68.0,34.56853058208779
E3:uniform:p0.85:cv0.65:r8,uniform-p0.85-r8,310028375,8c035b6a92c6cf6b09921ec76cdb3a48564892b34e3bca37fed519246221420a,uniform,Aleatorio,0.65,0.6413515918947627,0.85,16,5,80.0,68.0,29.63993514699649
E3:uniform:p0.85:cv0.65:r9,uniform-p0.85-r9,122714524,7f5b7628dd7f32e3818fdbfc1514ed742e8286e94eb11eab85c9402a638092ef,uniform,Aleatorio,0.65,0.8141528197155768,0.85,16,5,80.0,68.0,41.003693502344916
E3:uniform:p0.85:cv0.65:r10,uniform-p0.85-r10,1248199787,e234afa076a9082f10cf0f1e881608fba462585f0d5e4ab4cb7facc8575f4b6d,uniform,Aleatorio,0.65,0.5969875896563857,0.85,16,5,80.00000000000001,68.0,34.589053137715986
E3:uniform:p0.85:cv0.65:r11,uniform-p0.85-r11,2333080735,3d070d7500fa6d899b83a1b945c864d378960638e11b0d082ef56417e62a74f5,uniform,Aleatorio,0.65,0.8339439100806741,0.85,16,5,80.0,68.0,34.638136290112875
E3:uniform:p0.85:cv0.65:r12,uniform-p0.85-r12,1078889650,90a0c0bea097ae87cb28fa2a9ba6a528e51140bb10594821fa738a4b5fe285a2,uniform,Aleatorio,0.65,0.5639199405464483,0.85,16,5,80.0,68.0,41.90914565470045
E3:uniform:p0.85:cv0.65:r13,uniform-p0.85-r13,847213278,1e4ab48f31c257ce655ca4cc7846f3edb18a73d41536aec4e577c5b8ebf14b50,uniform,Aleatorio,0.65,0.35315126747698034,0.85,16,5,80.0,68.0,42.14345545494843
E3:uniform:p0.85:cv0.65:r14,uniform-p0.85-r14,2847597802,e80d02f724a433f042cf754c886528a04f6abe9b2dbe538d6e2d64dc7b61721c,uniform,Aleatorio,0.65,0.6118183199177567,0.85,16,5,80.0,68.0,41.1696635245693
E3:uniform:p0.85:cv0.65:r15,uniform-p0.85-r15,1161501580,557beac09c424494b25128a2cb2649481efead099fe3caa4bd6019e9cac1b668,uniform,Aleatorio,0.65,0.4607248544788982,0.85,16,5,80.0,68.0,29.792802814595223
E3:uniform:p0.85:cv0.65:r16,uniform-p0.85-r16,3456596237,391fa229cdb9169fa367a929463189524a12654dc0316bbeac3c721df57bc1c1,uniform,Aleatorio,0.65,0.6285986535861545,0.85,16,5,80.0,68.0,40.98105876144048
E3:uniform:p0.85:cv0.65:r17,uniform-p0.85-r17,1787003181,5878885f34c4d09a7a33aaf754fe513e448478a1ac3ee1e798bae1eeecdfadda,uniform,Aleatorio,0.65,0.8848261167391437,0.85,16,5,79.99999999999999,68.0,39.85229749156014
E3:uniform:p0.85:cv0.65:r18,uniform-p0.85-r18,75399376,9c2975f5661047cf52fb6ec06292f100d369df9bd85b62c6e0ac01676a5bfe03,uniform,Aleatorio,0.65,0.5858725146428444,0.85,16,5,80.0,68.0,37.19105965065572
E3:uniform:p0.85:cv0.65:r19,uniform-p0.85-r19,314133757,b2745e0ebf504a3b84defb63f61502d383c3f99ab5032b6c0acc61da2993e317,uniform,Aleatorio,0.65,0.7602300302831835,0.85,16,5,80.0,68.00000000000001,27.49842614815765
E3:uniform:p0.85:cv0.65:r20,uniform-p0.85-r20,1387344931,620aa0b56d4f717bbc1e5c888cf7d472bf3c5b74cce39bc0ec27363a64562ba1,uniform,Aleatorio,0.65,0.4809750675002712,0.85,16,5,80.0,68.00000000000001,26.533541949068457
E3:uniform:p0.85:cv0.65:r21,uniform-p0.85-r21,3104999993,1ae2485696e198ff9f142de7761c8cd6a68bdd55558bc98a6916ae8ffaee9dc7,uniform,Aleatorio,0.65,0.7263874997807707,0.85,16,5,80.0,68.00000000000001,28.48545620090428
E3:uniform:p0.85:cv0.65:r22,uniform-p0.85-r22,2076654426,68bf7307b9e8c42e9df7ba7aaaa32048909e7a7b19b502250ff632fb74c79a30,uniform,Aleatorio,0.65,0.6384924586333856,0.85,16,5,80.00000000000001,67.99999999999999,56.976388791553525
E3:uniform:p0.85:cv0.65:r23,uniform-p0.85-r23,1368457705,edba32dd36300ec13a3c7a7b8f87cc7dd83d31ccc62a26ef1959bd7fcadc1afb,uniform,Aleatorio,0.65,0.5770063672395488,0.85,16,5,79.99999999999999,68.0,33.96193423880217
E3:uniform:p0.85:cv0.65:r24,uniform-p0.85-r24,2976113044,cb977382eb2a39dd0316536d8c83c663e966687ab5f0d24adfc47960b0a7a44e,uniform,Aleatorio,0.65,1.1387529756819055,0.85,16,5,80.0,68.0,37.98955918151068
E3:uniform:p0.85:cv0.65:r25,uniform-p0.85-r25,2792926050,86201b98e89829ee2ea032379e67271248c1987eceaa0d8e4e9ffdd23ddc4e73,uniform,Aleatorio,0.65,0.8448792801685073,0.85,16,5,80.0,68.00000000000001,36.77050255739143
E3:uniform:p0.85:cv0.65:r26,uniform-p0.85-r26,2106931361,5af0c176c2d57a807820f12f3c49f00cfc92d36ad7e484df249c9e722e13fb42,uniform,Aleatorio,0.65,0.7244742091505426,0.85,16,5,80.0,68.0,37.506827375748514
E3:uniform:p0.85:cv0.65:r27,uniform-p0.85-r27,2207608105,c18043853681cb9caad0b885b714bfdf048681c41f64b885fad102a351f9139b,uniform,Aleatorio,0.65,0.6159823450591416,0.85,16,5,80.0,68.00000000000001,28.904954752009555
E3:uniform:p0.85:cv0.65:r28,uniform-p0.85-r28,1233471789,18f2ff2ca4ed80cd021f4709500e28fbf57f0eba7e7dd07dfcb58bc027209dd1,uniform,Aleatorio,0.65,0.5541372371398312,0.85,16,5,79.99999999999999,68.00000000000001,32.87475618221187
E3:uniform:p0.85:cv0.65:r29,uniform-p0.85-r29,2670902933,a47f519d9eb7b8beb8d061cf3dc8fe608009a31f1c22371e9017430cec148e75,uniform,Aleatorio,0.65,0.9145457129105308,0.85,16,5,80.0,68.00000000000001,56.385287705763496
E3:clustered:p0.85:cv0.35:r0,clustered-p0.85-r0,1708056767,b19671e26e3da605366bc8354e9421982b4af502f40ffcbc323105b5c6741bad,clustered,Agrupado,0.35,0.3873238786000112,0.85,16,5,80.0,68.0,44.39440255816518
E3:clustered:p0.85:cv0.35:r1,clustered-p0.85-r1,3046247743,6af8b2521a5c9927abb2741e5a9fca49bdc74cca80bc3be9bd37c3a417582186,clustered,Agrupado,0.35,0.3201373482005705,0.85,16,5,80.0,68.0,46.656230182261595
E3:clustered:p0.85:cv0.35:r2,clustered-p0.85-r2,4237065425,f1e1109bbab92c5576cfe8ad0c973afaa0851029d11def58e25a2bfd6fa24726,clustered,Agrupado,0.35,0.30592027238345904,0.85,16,5,80.00000000000001,68.0,33.14885440842574
E3:clustered:p0.85:cv0.35:r3,clustered-p0.85-r3,2874920762,2b5442ad25059d02f95c9d3543a2246037a963828b809b7dc5c7a2a60bf2c027,clustered,Agrupado,0.35,0.36849712525773376,0.85,16,5,79.99999999999999,68.0,32.55000581383242
E3:clustered:p0.85:cv0.35:r4,clustered-p0.85-r4,460816035,c81a4aed7073ca01a010cae8b860fbec5f06ae8772ac53ed31ac614c732f526c,clustered,Agrupado,0.35,0.2854994901043188,0.85,16,5,79.99999999999999,68.0,33.07063437529481
E3:clustered:p0.85:cv0.35:r5,clustered-p0.85-r5,2877685010,23083ff54adc2ac18b6d486665c3335a4b0da2f68b3e87f64e196c98592111c6,clustered,Agrupado,0.35,0.2591568313233914,0.85,16,5,80.0,68.0,34.21164968812971
E3:clustered:p0.85:cv0.35:r6,clustered-p0.85-r6,3894063958,e9ca2b11977ecf5148712c96770a5e7666ae3beb6934497aad7f1eb3dcff602c,clustered,Agrupado,0.35,0.36491993451107213,0.85,16,5,80.0,68.0,38.88945137620648
E3:clustered:p0.85:cv0.35:r7,clustered-p0.85-r7,3350191733,65bc27eccac93b99f4b196af3c03250457e31dbafd361dd402d4b81eff8e868c,clustered,Agrupado,0.35,0.32502591815346576,0.85,16,5,80.0,68.00000000000001,41.61430584246326
E3:clustered:p0.85:cv0.35:r8,clustered-p0.85-r8,2123425745,1c5e10ad3c4116dd1996681cb7081a774f3e7f8c57f331504e6a87c2fd02a7ed,clustered,Agrupado,0.35,0.2761731290560436,0.85,16,5,80.0,68.0,41.23994230384798
E3:clustered:p0.85:cv0.35:r9,clustered-p0.85-r9,2181231110,89d089a3a9ad82ad4d629842b3227ef695acec87fd6e98d50d3910cbedd67fc1,clustered,Agrupado,0.35,0.3101406038021312,0.85,16,5,80.00000000000001,68.0,34.86714783175237
E3:clustered:p0.85:cv0.35:r10,clustered-p0.85-r10,49872980,0658a13f345351da38ff8d65638c7cbe9047d48fb1172758b8a27ac1a8bb222c,clustered,Agrupado,0.35,0.26304769223260227,0.85,16,5,80.0,68.0,38.81282705328874
E3:clustered:p0.85:cv0.35:r11,clustered-p0.85-r11,1054249863,a5897a703ad1e1b39489318165b7f88239a3dd4246898281c73a6e0c09cc3c3f,clustered,Agrupado,0.35,0.2841658072539995,0.85,16,5,80.0,68.0,36.23399258736241
E3:clustered:p0.85:cv0.35:r12,clustered-p0.85-r12,3989389446,84e45822b949475fd4342b48728597c25108ae01f674567602dc78ce7516fcce,clustered,Agrupado,0.35,0.3826451152328406,0.85,16,5,80.0,68.0,28.611777781769558
E3:clustered:p0.85:cv0.35:r13,clustered-p0.85-r13,2517406790,8f31497c37a942aec17e0e44f97e303e5368e8998e9dd59ca1047713b42161e4,clustered,Agrupado,0.35,0.4235575819000961,0.85,16,5,80.00000000000001,67.99999999999999,42.386372116701565
E3:clustered:p0.85:cv0.35:r14,clustered-p0.85-r14,1473296038,7d39d4839d9666e281e14c553e9af04b0a23a95b9a46c86ba6bfa50973762d7c,clustered,Agrupado,0.35,0.38158487857294143,0.85,16,5,80.00000000000001,68.0,29.915731435342195
E3:clustered:p0.85:cv0.35:r15,clustered-p0.85-r15,991378985,55b7b6f2ed1ce0d646a56c2d953dc5584dc4119969a01b0e5525c16417ce9b2a,clustered,Agrupado,0.35,0.34900653368133217,0.85,16,5,80.00000000000001,68.0,33.55579367133674
E3:clustered:p0.85:cv0.35:r16,clustered-p0.85-r16,122627100,d532b527997d358521c795affc97e64962c6c90686240218757cac9792b7049a,clustered,Agrupado,0.35,0.3294713487845702,0.85,16,5,80.0,68.0,41.56942378510391
E3:clustered:p0.85:cv0.35:r17,clustered-p0.85-r17,419346527,cf87539df4a1a64872f8c5b92d8e72509eecb9b6d443b40b72cae4171f70bb60,clustered,Agrupado,0.35,0.37054775392039685,0.85,16,5,79.99999999999999,68.0,34.42503987277772
E3:clustered:p0.85:cv0.35:r18,clustered-p0.85-r18,643306922,25057fd72242fd0a4dc5a63ca3ab82da6c27f40c8640f58b3d897714136cbb4a,clustered,Agrupado,0.35,0.31798182943063164,0.85,16,5,80.0,67.99999999999999,44.12463554377685
E3:clustered:p0.85:cv0.35:r19,clustered-p0.85-r19,1814269040,cf70cc4934d0a494d4ce1047f65c867bc99a0d326d863055093f0ffc0acbe46a,clustered,Agrupado,0.35,0.27745813964482463,0.85,16,5,80.0,68.0,38.050563683255696
E3:clustered:p0.85:cv0.35:r20,clustered-p0.85-r20,822089535,06fa4bbe5e1aa8e6fb43b750c2340e108940a74f3205a4aee93b700770bd45d3,clustered,Agrupado,0.35,0.3343969543971445,0.85,16,5,80.0,68.0,52.14929324497053
E3:clustered:p0.85:cv0.35:r21,clustered-p0.85-r21,2860317078,22ac5b53ac2499cefc56779b71cb9a856a285062c56dfc14480cdc1afa841c33,clustered,Agrupado,0.35,0.33828869932524847,0.85,16,5,79.99999999999997,68.0,32.162003809070484
E3:clustered:p0.85:cv0.35:r22,clustered-p0.85-r22,1169894677,2f512d0fd9dffb48546e359ae5fdb88819cb1ca640b8389a273507c0d910d364,clustered,Agrupado,0.35,0.3734983611890213,0.85,16,5,80.0,68.0,40.114097275668364
E3:clustered:p0.85:cv0.35:r23,clustered-p0.85-r23,2951683540,30ad4d627e7e207e67082fc0feb9aa027b7930fe5016bc89d0c0dc5101d80ecd,clustered,Agrupado,0.35,0.4728574234721895,0.85,16,5,80.0,68.0,33.85740651004025
E3:clustered:p0.85:cv0.35:r24,clustered-p0.85-r24,3253976482,2d026b9ff813af76dbf8c1caafc05ea7535cf8a8a79c839e62ce360cda58160d,clustered,Agrupado,0.35,0.35221371314829425,0.85,16,5,80.0,68.0,34.47895715932857
E3:clustered:p0.85:cv0.35:r25,clustered-p0.85-r25,1562516801,77142970b6ea3b973058991b3c81121d890ac039998fd8c6bea93e56ba76e9e9,clustered,Agrupado,0.35,0.24276411966411673,0.85,16,5,80.0,68.00000000000001,33.37494387147015
E3:clustered:p0.85:cv0.35:r26,clustered-p0.85-r26,960130038,665028c9f032786470ecaf62f439f30275f6bd0001782b0eb782e731eade45cd,clustered,Agrupado,0.35,0.2697664263883087,0.85,16,5,80.0,68.0,33.9254578063763
E3:clustered:p0.85:cv0.35:r27,clustered-p0.85-r27,2542041755,26d3b3bc85efa48800a4496a66c5749302562f724e120a7dca4f943959fa83a9,clustered,Agrupado,0.35,0.28388037056468196,0.85,16,5,80.0,68.0,30.2599030314365
E3:clustered:p0.85:cv0.35:r28,clustered-p0.85-r28,3123421836,3713978acde6246848fad000f925150341c0544fe1e7844832c87b4385f74d2c,clustered,Agrupado,0.35,0.34512750364482847,0.85,16,5,79.99999999999999,68.0,32.17740020221511
E3:clustered:p0.85:cv0.35:r29,clustered-p0.85-r29,1037737993,ec770ac7aad0b5c0a1e119cee71a147c590e074484cf49e540bfec516d939b33,clustered,Agrupado,0.35,0.2694169351221623,0.85,16,5,80.0,68.0,32.79908666084982
E3:clustered:p0.85:cv0.65:r0,clustered-p0.85-r0,1708056767,443acf6f56d78e52d12eb8400202ffadca850da020822fbb4ed63ef4805642c6,clustered,Agrupado,0.65,0.5154142168345517,0.85,16,5,80.0,68.0,44.39440255816518
E3:clustered:p0.85:cv0.65:r1,clustered-p0.85-r1,3046247743,d1aeb31a5e3c04705da9e8b9fa6409ef617e0d873fb904edff334e363aa67055,clustered,Agrupado,0.65,0.4185318705716166,0.85,16,5,80.00000000000001,68.0,46.656230182261595
E3:clustered:p0.85:cv0.65:r2,clustered-p0.85-r2,4237065425,9d743257694fda0e2b7625b668a9e7ecc7d584df7a76070ea4966e2b1402e5fd,clustered,Agrupado,0.65,0.8748367977700362,0.85,16,5,80.0,68.0,33.14885440842574
E3:clustered:p0.85:cv0.65:r3,clustered-p0.85-r3,2874920762,6b78d2f88bf8eec529da11be0ba18b48d643483ce1a7fbd9d675359ddc2ae336,clustered,Agrupado,0.65,0.4006558280764933,0.85,16,5,80.0,68.0,32.55000581383242
E3:clustered:p0.85:cv0.65:r4,clustered-p0.85-r4,460816035,399d589bc6820a2760398c556adc6830419f5a0ac0e374296fc94197bc8e55c2,clustered,Agrupado,0.65,0.5170854044060251,0.85,16,5,80.00000000000001,68.0,33.07063437529481
E3:clustered:p0.85:cv0.65:r5,clustered-p0.85-r5,2877685010,edf613c8c1581bcfc2e467c879bb26d298c53da5fcf952f03cb2d2c62bc15dbb,clustered,Agrupado,0.65,0.4715321837890694,0.85,16,5,80.0,68.0,34.21164968812971
E3:clustered:p0.85:cv0.65:r6,clustered-p0.85-r6,3894063958,84a08617d8a8208fd7e982346540c57fd2f2aba618da8de35f2ee659ddd7688b,clustered,Agrupado,0.65,0.6012126332745555,0.85,16,5,80.00000000000001,68.0,38.88945137620648
E3:clustered:p0.85:cv0.65:r7,clustered-p0.85-r7,3350191733,ba4337fb24e5a2f5f5754cabf4eff01992fab3792719d11263ac71331d03d467,clustered,Agrupado,0.65,0.6926744839694498,0.85,16,5,80.0,68.00000000000001,41.61430584246326
E3:clustered:p0.85:cv0.65:r8,clustered-p0.85-r8,2123425745,101bec8b683cc1b1c9cf2bad8ae1074c9ab6e5e530b453b9224fd7e43c3252a9,clustered,Agrupado,0.65,0.46851591838155554,0.85,16,5,80.0,68.0,41.23994230384798
E3:clustered:p0.85:cv0.65:r9,clustered-p0.85-r9,2181231110,c476727d3ccebce466d9c00d8d3bc0f8385837ef578464e5644b85ca8fbdd17c,clustered,Agrupado,0.65,0.6193411989972715,0.85,16,5,79.99999999999997,68.0,34.86714783175237
E3:clustered:p0.85:cv0.65:r10,clustered-p0.85-r10,49872980,8a219d4a9005d8982e3b0e5b45411b7704c71a1c887496aa96e506a312c1a18b,clustered,Agrupado,0.65,0.38018933768855306,0.85,16,5,80.0,68.0,38.81282705328874
E3:clustered:p0.85:cv0.65:r11,clustered-p0.85-r11,1054249863,afcc8735373287611537e87495180a5d2d0fedc286443c003d967c6200ce5a99,clustered,Agrupado,0.65,1.0333512376660716,0.85,16,5,80.0,68.0,36.23399258736241
E3:clustered:p0.85:cv0.65:r12,clustered-p0.85-r12,3989389446,190aee6a53d0917f2fa1024906918808d3ba3d38daa59e56d8afa304917837eb,clustered,Agrupado,0.65,0.7687792028475369,0.85,16,5,80.00000000000001,68.0,28.611777781769558
E3:clustered:p0.85:cv0.65:r13,clustered-p0.85-r13,2517406790,89c1f5b009b744fca6d458042223cc20f24d339f96fe244c5a039ca0811ffe1c,clustered,Agrupado,0.65,0.677524593838199,0.85,16,5,80.0,67.99999999999999,42.386372116701565
E3:clustered:p0.85:cv0.65:r14,clustered-p0.85-r14,1473296038,f12cea368f306d9cc0d0b11d68fba08d76cfa5414ce132c7fde35c4ee93f1bc3,clustered,Agrupado,0.65,0.7615767914655457,0.85,16,5,80.0,68.0,29.915731435342195
E3:clustered:p0.85:cv0.65:r15,clustered-p0.85-r15,991378985,a285ab0aea4fd61246b6fa20deabac31dcaf36da9ba000c91c2b47f0d2859e92,clustered,Agrupado,0.65,0.5917965185788798,0.85,16,5,80.0,68.0,33.55579367133674
E3:clustered:p0.85:cv0.65:r16,clustered-p0.85-r16,122627100,0dd2cb8a918e1efc323408cddcc0c006e3d387618c97bc2c7ef7cd77c407527f,clustered,Agrupado,0.65,0.7205835781063226,0.85,16,5,80.0,68.0,41.56942378510391
E3:clustered:p0.85:cv0.65:r17,clustered-p0.85-r17,419346527,1ed659216fe32edab139193cce5c286dc50509f15fafa475943f840a019b7520,clustered,Agrupado,0.65,0.3909312695937595,0.85,16,5,80.0,68.0,34.42503987277772
E3:clustered:p0.85:cv0.65:r18,clustered-p0.85-r18,643306922,239a2e2477fb86fa0dd27a34ee87c6f90b7e694d61bbb8b735c2019bcd00f088,clustered,Agrupado,0.65,0.6836777611432924,0.85,16,5,80.0,67.99999999999999,44.12463554377685
E3:clustered:p0.85:cv0.65:r19,clustered-p0.85-r19,1814269040,a574907b468096455c91219e7f4cac70d4159702feb4307e426c0cfe2ff6d4a4,clustered,Agrupado,0.65,0.6097513169080888,0.85,16,5,79.99999999999997,68.0,38.050563683255696
E3:clustered:p0.85:cv0.65:r20,clustered-p0.85-r20,822089535,849459c5f86b67e09ab30f0784263f07fbe7b6634539804ab0d96c0f4499b712,clustered,Agrupado,0.65,0.786416780884313,0.85,16,5,80.0,68.0,52.14929324497053
