candidate_id,source,query,relation
CC3CDD035965A,openalex;openalex_snowball,SB_B_CD9E8C3865AB6,discovered
CB2FD1B8520EC,openalex;openalex_snowball,SB_B_CD9E8C3865AB6;SB_B_CD3F5AE83E98C,discovered
C6B35957F2A25,openalex;openalex_snowball,SB_B_CD9E8C3865AB6,discovered
C79E45398E38A,openalex;openalex_snowball,SB_B_CD9E8C3865AB6;SB_F_CD3F5AE83E98C;SB_B_CD4F0CFD7E495;SB_B_CA9EA6431B5EC;SB_B_C8E901D1895BA;SB_B_C981388000750;SB_F_C4BF0C9CC85AB,discovered
CAE8FF4D1A9AC,openalex;openalex_snowball,SB_B_CD9E8C3865AB6,discovered
CB139B941B9E0,openalex;openalex_snowball,SB_B_CD9E8C3865AB6;SB_B_CA9EA6431B5EC,discovered
C6DC77D77B8EC,openalex;openalex_snowball,SB_B_CD9E8C3865AB6;SB_B_CECDDA7DEC190,discovered
CB227066FEB0E,openalex;openalex_snowball,SB_B_CD9E8C3865AB6;SB_F_CD3F5AE83E98C,discovered
CFE80E994AC44,openalex;openalex_snowball,SB_B_CD9E8C3865AB6;SB_B_C20FBE73D7292;SB_B_CD3F5AE83E98C;SB_B_C9A98F3EFEE56;SB_B_CC66E9A6E37AB,discovered
CC1EB762AED1B,openalex;openalex_snowball,SB_B_CD9E8C3865AB6;SB_B_CECDDA7DEC190,discovered
CE7A20F25FD79,openalex;openalex_snowball,SB_B_CD9E8C3865AB6;SB_B_C1E34C4925F5C;SB_B_C0C34B3D7DD20;SB_B_C9A98F3EFEE56;SB_B_C5A3277764A58,discovered
C90A3E1A7EDC8,openalex;openalex_snowball,SB_B_CD9E8C3865AB6,discovered
C228E6B5D92BC,openalex;openalex_snowball,SB_B_CD9E8C3865AB6,discovered
C74629D1A7F0D,openalex;openalex_snowball,SB_B_CD9E8C3865AB6;SB_B_CECDDA7DEC190,discovered
CC66E9A6E37AB,openalex;openalex_snowball,SB_B_CD9E8C3865AB6,discovered
C3A1BFCDEAD6D,openalex;openalex_snowball,SB_B_CD9E8C3865AB6,discovered
CAF168B0342B0,openalex;openalex_snowball,SB_B_CD9E8C3865AB6,discovered
C65BCA67722AF,openalex;openalex_snowball,SB_B_CD9E8C3865AB6,discovered
C40E207C30F72,openalex;openalex_snowball,SB_B_CD9E8C3865AB6,discovered
C7E52ED29877B,openalex;openalex_snowball,SB_B_CD9E8C3865AB6,discovered
C82DDE6EC3C10,openalex;openalex_snowball,SB_B_CD9E8C3865AB6,discovered
C66A5FAF5C6AE,openalex;openalex_snowball,SB_B_CD9E8C3865AB6,discovered
CA76116C5C727,openalex;openalex_snowball,SB_B_CD9E8C3865AB6,discovered
C56FA72EC205E,openalex;openalex_snowball,SB_B_CD9E8C3865AB6,discovered
C11165DD5D4C6,openalex;openalex_snowball,SB_B_CD9E8C3865AB6;SB_B_CECDDA7DEC190,discovered
CF0BAA1EF2C48,openalex;openalex_snowball,SB_B_CD9E8C3865AB6,discovered
CE0B92EC9B6B8,openalex;openalex_snowball,SB_B_CD9E8C3865AB6;SB_B_CECDDA7DEC190,discovered
C0C611228BD72,openalex;openalex_snowball,SB_B_CD9E8C3865AB6;SB_F_CECDDA7DEC190,discovered
C57CA7A6B0E58,openalex;openalex_snowball,SB_B_CD9E8C3865AB6,discovered
CD31662420C28,openalex;openalex_snowball,SB_B_CD9E8C3865AB6,discovered
CE9A6F4ABE0DA,openalex;openalex_snowball,SB_B_CD9E8C3865AB6,discovered
C9909835A53BE,openalex;openalex_snowball,SB_B_CD9E8C3865AB6,discovered
CEA3C03C2AE73,openalex;openalex_snowball,SB_B_CD9E8C3865AB6,discovered
C04E544723343,openalex;openalex_snowball,SB_B_CD9E8C3865AB6,discovered
CE251B5FED42E,openalex;openalex_snowball,SB_B_CD9E8C3865AB6,discovered
CECDDA7DEC190,openalex;openalex_snowball,SB_B_CD9E8C3865AB6,discovered
CC18C38D8E766,openalex;openalex_snowball,SB_B_CD9E8C3865AB6,discovered
CD09941371F8E,openalex;openalex_snowball,SB_B_CD9E8C3865AB6,discovered
C583CA3B0ABBF,openalex;openalex_snowball,SB_F_CD9E8C3865AB6,discovered
C68EFE287FA8B,openalex;openalex_snowball,SB_F_CD9E8C3865AB6,discovered
CC66C2DC4F928,openalex;openalex_snowball,SB_F_CD9E8C3865AB6,discovered
C14605E94B5E7,openalex;openalex_snowball,SB_F_CD9E8C3865AB6,discovered
CDEAFB4A3B0D6,openalex;openalex_snowball,SB_F_CD9E8C3865AB6,discovered
C9640A4C5FE24,openalex;openalex_snowball,SB_F_CD9E8C3865AB6,discovered
CA79A1A1447E3,openalex;openalex_snowball,SB_B_C3EF72778D75A;SB_B_C1E34C4925F5C,discovered
C0EB080171B35,openalex;openalex_snowball,SB_B_C3EF72778D75A,discovered
C2532A0E421AE,openalex;openalex_snowball,SB_B_C3EF72778D75A;SB_B_C20FBE73D7292;SB_B_CD3F5AE83E98C;SB_B_CC66E9A6E37AB,discovered
CFDB779A8BD7E,openalex;openalex_snowball,SB_B_C3EF72778D75A,discovered
C680DF12B2910,openalex;openalex_snowball,SB_B_C3EF72778D75A,discovered
C2AEE7B81C6D2,openalex;openalex_snowball,SB_B_C3EF72778D75A,discovered
C41F7552FA1EA,openalex;openalex_snowball,SB_B_C3EF72778D75A,discovered
CABF22D2FC111,openalex;openalex_snowball,SB_B_C3EF72778D75A,discovered
C789F6C29FAA7,openalex;openalex_snowball,SB_B_C3EF72778D75A;SB_B_C4BF0C9CC85AB,discovered
C66C9DBCE4738,openalex;openalex_snowball,SB_B_C3EF72778D75A,discovered
C891DE52864F0,openalex;openalex_snowball,SB_B_C3EF72778D75A;SB_B_C20FBE73D7292;SB_B_C1E34C4925F5C;SB_B_C0C34B3D7DD20;SB_B_CD4F0CFD7E495;SB_B_CA9EA6431B5EC;SB_B_C5A3277764A58;SB_B_C55AEC4EE9876;SB_F_CF78CD428E991,discovered
C9A06BA2DC86D,openalex;openalex_snowball,SB_B_C3EF72778D75A,discovered
C400CC621BEB6,openalex;openalex_snowball,SB_B_C3EF72778D75A,discovered
CCEA4E3EE1AFF,openalex;openalex_snowball,SB_B_C3EF72778D75A,discovered
CB00481139BF5,openalex;openalex_snowball,SB_B_C3EF72778D75A,discovered
C2DBE3650C1A1,openalex;openalex_snowball,SB_B_C3EF72778D75A,discovered
C2981127AA4F5,openalex;openalex_snowball,SB_B_C3EF72778D75A,discovered
CA8A85A00286F,openalex;openalex_snowball,SB_B_C3EF72778D75A;SB_B_C20FBE73D7292;SB_B_C0C34B3D7DD20;SB_B_CDB5890569C65;SB_B_CF78CD428E991,discovered
C1F45B41F211B,openalex;openalex_snowball,SB_B_C3EF72778D75A,discovered
C8FFB02FADC97,openalex;openalex_snowball,SB_B_C3EF72778D75A,discovered
C42AFEC4A6145,openalex;openalex_snowball,SB_B_C3EF72778D75A,discovered
C0894E15CB1EF,openalex;openalex_snowball,SB_B_C3EF72778D75A,discovered
CE003A9521AC0,openalex;openalex_snowball,SB_B_C3EF72778D75A,discovered
CED10A94501DF,openalex;openalex_snowball,SB_B_C3EF72778D75A;SB_B_C20FBE73D7292;SB_B_C981388000750,discovered
C2EC8F489B23F,openalex;openalex_snowball,SB_B_C3EF72778D75A,discovered
C1F5945B729A7,openalex;openalex_snowball,SB_B_C3EF72778D75A,discovered
C27DC86468A4C,openalex;openalex_snowball,SB_B_C3EF72778D75A,discovered
CD6B6E52C9E02,openalex;openalex_snowball,SB_B_C3EF72778D75A,discovered
C1DC52FC35B47,openalex;openalex_snowball,SB_B_C3EF72778D75A;SB_B_C20FBE73D7292,discovered
CCD731F7043DD,openalex;openalex_snowball,SB_B_C3EF72778D75A;SB_B_C614266B62F30;SB_B_C55AEC4EE9876,discovered
C17542C31D61C,openalex;openalex_snowball,SB_B_C3EF72778D75A;SB_B_C1E34C4925F5C,discovered
CC4819DE83815,openalex;openalex_snowball,SB_B_C3EF72778D75A,discovered
CD8B325A20707,openalex;openalex_snowball,SB_B_C3EF72778D75A,discovered
C0BB0B021ABE4,openalex;openalex_snowball,SB_B_C3EF72778D75A,discovered
C5252D8EB3630,openalex;openalex_snowball,SB_B_C3EF72778D75A,discovered
C96CA29E3749A,openalex;openalex_snowball,SB_B_C3EF72778D75A,discovered
CBBE514697E95,openalex;openalex_snowball,SB_B_C3EF72778D75A,discovered
CBC3D5E6C22CB,openalex;openalex_snowball,SB_B_C3EF72778D75A,discovered
CF9947103E389,openalex;openalex_snowball,SB_B_C3EF72778D75A,discovered
C3B94FFBD89AD,openalex;openalex_snowball,SB_B_C3EF72778D75A,discovered
C3129FD26134C,openalex;openalex_snowball,SB_B_C3EF72778D75A,discovered
C92BA448636AB,openalex;openalex_snowball,SB_B_C3EF72778D75A,discovered
C17EEF7786990,openalex;openalex_snowball,SB_B_C3EF72778D75A,discovered
C588D4A383D4C,openalex;openalex_snowball,SB_B_C3EF72778D75A,discovered
CFE7295FCC68D,openalex;openalex_snowball,SB_B_C3EF72778D75A,discovered
C2DD4F64EAC02,openalex;openalex_snowball,SB_F_C3EF72778D75A;SB_F_C1E34C4925F5C,discovered
C138E0F0FDB05,openalex;openalex_snowball,SB_F_C3EF72778D75A,discovered
CA02C6A395115,openalex;openalex_snowball,SB_F_C3EF72778D75A,discovered
C8B65A4E02530,openalex;openalex_snowball,SB_F_C3EF72778D75A;SB_F_C20FBE73D7292;SB_F_CECDDA7DEC190,discovered
CA62B02BA137E,openalex;openalex_snowball,SB_F_C3EF72778D75A;SB_F_C1E34C4925F5C;SB_F_C8620A2DF94BF,discovered
CC2684A1624D7,openalex;openalex_snowball,SB_F_C3EF72778D75A,discovered
C7509B64A17CE,openalex;openalex_snowball,SB_F_C3EF72778D75A,discovered
CACE7C6BAFBE9,openalex;openalex_snowball,SB_F_C3EF72778D75A,discovered
C17AA5A19611B,openalex;openalex_snowball,SB_F_C3EF72778D75A;SB_F_C8620A2DF94BF,discovered
CA64D4C2D7BE8,openalex;openalex_snowball,SB_F_C3EF72778D75A,discovered
C9CB48A9D925E,openalex;openalex_snowball,SB_F_C3EF72778D75A,discovered
CC216083649CC,openalex;openalex_snowball,SB_F_C3EF72778D75A,discovered
C5603AB6CF5A0,openalex;openalex_snowball,SB_F_C3EF72778D75A,discovered
CA02257AF44D0,openalex;openalex_snowball,SB_F_C3EF72778D75A,discovered
C2806F197E462,openalex;openalex_snowball,SB_F_C3EF72778D75A,discovered
CC820828EAD63,openalex;openalex_snowball,SB_F_C3EF72778D75A;SB_F_C20FBE73D7292;SB_F_C8620A2DF94BF;SB_F_C9A98F3EFEE56,discovered
C1F04FD0BD507,openalex;openalex_snowball,SB_F_C3EF72778D75A,discovered
CFF94AB8DA748,openalex;openalex_snowball,SB_F_C3EF72778D75A,discovered
CE123A8ECB798,openalex;openalex_snowball,SB_F_C3EF72778D75A,discovered
C85AD9D8C94E2,openalex;openalex_snowball,SB_F_C3EF72778D75A,discovered
CAB9D5237B648,openalex;openalex_snowball,SB_F_C3EF72778D75A,discovered
C31C6A4268A13,openalex;openalex_snowball,SB_F_C3EF72778D75A,discovered
C44E9D92ED9C0,openalex;openalex_snowball,SB_F_C3EF72778D75A,discovered
C0732208EE58C,openalex;openalex_snowball,SB_F_C3EF72778D75A,discovered
C5A20942B565F,openalex;openalex_snowball,SB_F_C3EF72778D75A;SB_F_C20FBE73D7292,discovered
C403140BFDF12,openalex;openalex_snowball,SB_F_C7ACE3A84F8C2,discovered
C1F9F6F71FB03,openalex;openalex_snowball,SB_B_C20FBE73D7292;SB_B_C1E34C4925F5C;SB_B_CCE288522BB14;SB_B_CECDDA7DEC190;SB_B_C981388000750;SB_B_C3B94FFBD89AD;SB_B_C75DFD0C9D1EF;SB_B_CD617355078E3,discovered
C377732B757EB,openalex;openalex_snowball,SB_B_C20FBE73D7292;SB_B_C0C34B3D7DD20;SB_B_CD4F0CFD7E495;SB_B_CA9EA6431B5EC;SB_B_C981388000750;SB_B_C55AEC4EE9876;SB_F_C3B94FFBD89AD;SB_B_C2A4C241C5C92,discovered
C3A28098E1474,openalex;openalex_snowball,SB_B_C20FBE73D7292,discovered
C24EE82A634CA,openalex;openalex_snowball,SB_B_C20FBE73D7292,discovered
C18214CC3DB4F,openalex;openalex_snowball,SB_B_C20FBE73D7292;SB_B_C981388000750,discovered
C11FB161F508B,openalex;openalex_snowball,SB_B_C20FBE73D7292;SB_B_CC66E9A6E37AB,discovered
C50D6345CE749,openalex;openalex_snowball,SB_B_C20FBE73D7292,discovered
C824F6AE856A7,openalex;openalex_snowball,SB_B_C20FBE73D7292,discovered
CB009C7A7ED8A,openalex;openalex_snowball,SB_B_C20FBE73D7292,discovered
C22DFA00D9C65,openalex;openalex_snowball,SB_B_C20FBE73D7292;SB_B_CCE288522BB14;Q12_multiagent_robotics,discovered
C38D5EBF658F5,openalex;openalex_snowball,SB_B_C20FBE73D7292;SB_B_CF78CD428E991,discovered
C0531B198E8F6,openalex;openalex_snowball,SB_B_C20FBE73D7292,discovered
C4A180949BA1A,openalex;openalex_snowball,SB_B_C20FBE73D7292,discovered
C49204BAB88F8,openalex;openalex_snowball,SB_B_C20FBE73D7292,discovered
C51CD32ABA48C,openalex;openalex_snowball,SB_B_C20FBE73D7292;SB_B_CC66E9A6E37AB;SB_B_C4BF0C9CC85AB,discovered
C5F6D9BCC77EE,openalex;openalex_snowball,SB_B_C20FBE73D7292;SB_B_C1E34C4925F5C,discovered
C6CCB83726EC9,openalex;openalex_snowball,SB_B_C20FBE73D7292,discovered
C322627882C80,openalex;openalex_snowball,SB_B_C20FBE73D7292;SB_B_C1E34C4925F5C,discovered
CBDA3DD4973AF,openalex;openalex_snowball,SB_B_C20FBE73D7292;SB_B_CECDDA7DEC190;SB_B_C55AEC4EE9876,discovered
CA112DB13324D,openalex;openalex_snowball,SB_B_C20FBE73D7292;SB_B_CC66E9A6E37AB,discovered
C005BDA904A1E,openalex;openalex_snowball,SB_B_C20FBE73D7292;SB_B_C9A98F3EFEE56;SB_B_CECDDA7DEC190,discovered
CF71AFD9F747A,openalex;openalex_snowball,SB_B_C20FBE73D7292,discovered
CD716E01F12CA,openalex;openalex_snowball,SB_B_C20FBE73D7292,discovered
C720FECA4D07B,openalex;openalex_snowball,SB_B_C20FBE73D7292;SB_B_C981388000750,discovered
CDF540BD31971,openalex;openalex_snowball,SB_B_C20FBE73D7292,discovered
C0062B3C3E1C9,openalex;openalex_snowball,SB_B_C20FBE73D7292,discovered
CF0C6F9473629,openalex;openalex_snowball,SB_B_C20FBE73D7292,discovered
C7866DDE8892B,openalex;openalex_snowball,SB_B_C20FBE73D7292;SB_B_C981388000750,discovered
CC9109F12C912,openalex;openalex_snowball,SB_B_C20FBE73D7292;SB_B_C981388000750,discovered
C8B7BD7FE421A,openalex;openalex_snowball,SB_B_C20FBE73D7292;SB_B_C981388000750,discovered
C1897A922555C,openalex;openalex_snowball,SB_B_C20FBE73D7292,discovered
CDC821AFCE887,openalex;openalex_snowball,SB_B_C20FBE73D7292,discovered
C1499C9F1E006,openalex;openalex_snowball,SB_B_C20FBE73D7292,discovered
C5C7799FAEB21,openalex;openalex_snowball,SB_B_C20FBE73D7292;SB_B_C981388000750,discovered
C287C521E80E0,openalex;openalex_snowball,SB_B_C20FBE73D7292,discovered
CFA1D3E0480A4,openalex;openalex_snowball,SB_B_C20FBE73D7292;SB_B_CECDDA7DEC190,discovered
C87A00B0ACB04,openalex;openalex_snowball,SB_B_C20FBE73D7292,discovered
CA10410C1EFD2,openalex;openalex_snowball,SB_F_C20FBE73D7292,discovered
C4085CB3311BF,openalex;openalex_snowball,SB_F_C20FBE73D7292,discovered
CF95E8C6BED55,openalex;openalex_snowball,SB_F_C20FBE73D7292,discovered
C740E1AD4CDC9,openalex;openalex_snowball,SB_F_C20FBE73D7292;SB_F_C55AEC4EE9876,discovered
CEA3CCE29FC1A,openalex;openalex_snowball,SB_F_C20FBE73D7292;SB_F_C614266B62F30,discovered
C239FCB421174,openalex;openalex_snowball,SB_F_C20FBE73D7292;SB_F_C614266B62F30,discovered
C92617992C7DF,openalex;openalex_snowball,SB_F_C20FBE73D7292,discovered
C26DCDBC4FBC1,openalex;openalex_snowball,SB_F_C20FBE73D7292;SB_F_C0C34B3D7DD20;SB_F_CD4F0CFD7E495;SB_F_C981388000750;SB_F_C55AEC4EE9876,discovered
C477E80149E35,openalex;openalex_snowball,SB_F_C20FBE73D7292,discovered
C0B5C9C1C73FD,openalex;openalex_snowball,SB_F_C20FBE73D7292,discovered
C5A3277764A58,openalex;openalex_snowball;crossref,SB_F_C20FBE73D7292;Q10_industrial_context;Q15_amr_agv_industrial,discovered
C04C42E002BD0,openalex;openalex_snowball,SB_F_C20FBE73D7292,discovered
C404176BC3DFB,openalex;openalex_snowball,SB_F_C20FBE73D7292;SB_B_C2A4C241C5C92,discovered
CBC25DA3A52CA,openalex;openalex_snowball,SB_F_C20FBE73D7292;SB_B_C8E901D1895BA,discovered
CB7C08FBA20A0,openalex;openalex_snowball,SB_F_C20FBE73D7292,discovered
CCE323687A942,openalex;openalex_snowball,SB_F_C20FBE73D7292,discovered
CD7CD6D73CF89,openalex;openalex_snowball,SB_F_C20FBE73D7292,discovered
C6E20FEF3D3A5,openalex;openalex_snowball,SB_F_C20FBE73D7292,discovered
CB7DD3D73E7B9,openalex;openalex_snowball,SB_F_C20FBE73D7292,discovered
C508DCA76EC3F,openalex;openalex_snowball,SB_F_C20FBE73D7292,discovered
C1A9D15E4DF66,openalex;openalex_snowball,SB_F_C20FBE73D7292,discovered
CAEB29D206544,openalex;openalex_snowball,SB_F_C20FBE73D7292,discovered
C200AD81C4A8B,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,discovered
C59D20A796674,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,discovered
C9B02A8E8D7BB,openalex;openalex_snowball,SB_B_CD3F5AE83E98C;SB_B_C1E34C4925F5C;SB_B_C614266B62F30,discovered
CFFBA7A586C21,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,discovered
CA00AFE69E057,openalex;openalex_snowball,SB_B_CD3F5AE83E98C;SB_B_C9A98F3EFEE56,discovered
C91ED09387460,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,discovered
C7DA1F7433928,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,discovered
CC06A5729DBD9,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,discovered
CC2D287E468E7,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,discovered
CE94DD2FFDB5E,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,discovered
C2921A6F63E87,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,discovered
CA04C67ACA381,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,discovered
C2E87FF000120,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,discovered
C7EB8F7EB67FA,openalex;openalex_snowball,SB_B_CD3F5AE83E98C;SB_B_C9A98F3EFEE56,discovered
CCF9645B83E00,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,discovered
C4F52459AAEDC,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,discovered
C2A89DE68F319,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,discovered
CE2FCCC3FF19C,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,discovered
CA7004C4DCB72,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,discovered
C07B0D615406B,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,discovered
CFB0EFF123EF1,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,discovered
C482C98418F17,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,discovered
CDFA28452CD71,openalex;openalex_snowball,SB_B_CD3F5AE83E98C;SB_B_CCE288522BB14,discovered
C96EB6706BC55,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,discovered
CB09A0EBA6B6D,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,discovered
CF281AD3A9CCA,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,discovered
CDEB4F29C5579,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,discovered
C32E23B86AE0C,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,discovered
CE7A7FD324CAF,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,discovered
CBD6C61E1C090,openalex;openalex_snowball,SB_B_CD3F5AE83E98C;SB_B_C8620A2DF94BF;SB_B_C9A98F3EFEE56,discovered
C118569DAA8A8,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,discovered
C16FAC7BCC956,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,discovered
C05A67C67CDB1,openalex;openalex_snowball,SB_B_CD3F5AE83E98C;SB_B_C4BF0C9CC85AB;SB_B_CD617355078E3,discovered
C7C595BC3616A,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,discovered
CE7B529870CE2,openalex;openalex_snowball,SB_B_CD3F5AE83E98C;SB_B_C9A98F3EFEE56,discovered
C386A1931D874,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,discovered
C2EE821AB4FCE,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,discovered
C4C2DF36B391D,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,discovered
C6F1DDA6A5474,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,discovered
CFFA76C34BCF2,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,discovered
CDBB05178D574,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,discovered
C20EEF4592927,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,discovered
CD1A11F2C65AC,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,discovered
C8C2AD0EF6E06,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,discovered
CF6ABD5A17D47,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,discovered
C04171A79D15B,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,discovered
C471C97D60AF4,openalex;openalex_snowball,SB_F_CD3F5AE83E98C,discovered
C48E8441F119A,openalex;openalex_snowball,SB_F_CD3F5AE83E98C,discovered
C7A4D9D57B954,openalex;openalex_snowball;crossref,SB_F_CD3F5AE83E98C;SB_F_CD4F0CFD7E495;Q10_industrial_context;Q13_collective_transport,discovered
C120BB21DF6B4,openalex;openalex_snowball,SB_F_CD3F5AE83E98C,discovered
C6365F8118DEA,openalex;openalex_snowball,SB_F_CD3F5AE83E98C,discovered
C0584DF8C0ED6,openalex;openalex_snowball,SB_F_CD3F5AE83E98C,discovered
C822E18710195,openalex;openalex_snowball,SB_F_CD3F5AE83E98C,discovered
C120BB21DF6B4,openalex;openalex_snowball,SB_F_CD3F5AE83E98C,possible_duplicate_100.0
C666BA5A274C6,openalex;openalex_snowball,SB_F_CD3F5AE83E98C,discovered
CD9C08FD2C4A8,openalex;openalex_snowball,SB_F_CD3F5AE83E98C,discovered
C57D2CD295BB2,openalex;openalex_snowball,SB_F_CD3F5AE83E98C,discovered
C75382BCA64AA,openalex;openalex_snowball,SB_F_CD3F5AE83E98C,discovered
C61F3AAF823A5,openalex;openalex_snowball,SB_F_CD3F5AE83E98C,discovered
CEC9D2870E927,openalex;openalex_snowball,SB_F_CD3F5AE83E98C,discovered
C06C41AFDC1F1,openalex;openalex_snowball,SB_F_CD3F5AE83E98C,discovered
CBE18E767463B,openalex;openalex_snowball,SB_F_CD3F5AE83E98C;SB_B_C981388000750,discovered
C55DFC51DAA27,openalex;openalex_snowball,SB_F_CD3F5AE83E98C,discovered
C335D027CB830,openalex;openalex_snowball,SB_F_CD3F5AE83E98C,discovered
C3106CB4444EA,openalex;openalex_snowball,SB_F_CD3F5AE83E98C,discovered
C68BB63FA65C5,openalex;openalex_snowball,SB_F_CD3F5AE83E98C,discovered
C8017BDCF0FCA,openalex;openalex_snowball,SB_F_CD3F5AE83E98C,discovered
C8EE8FED1A218,openalex;openalex_snowball,SB_F_CD3F5AE83E98C;SB_B_CD4F0CFD7E495;SB_B_C981388000750,discovered
CC5D006DFABC6,openalex;openalex_snowball,SB_B_C1E34C4925F5C,discovered
CE35123E7111B,openalex;openalex_snowball,SB_B_C1E34C4925F5C,discovered
C93F3C8DCABCB,openalex;openalex_snowball,SB_B_C1E34C4925F5C,discovered
C0833EA3C670C,openalex;openalex_snowball,SB_B_C1E34C4925F5C,discovered
C2CE0C7F4FFC2,openalex;openalex_snowball,SB_B_C1E34C4925F5C,discovered
C5D205EE3F7DD,openalex;openalex_snowball,SB_B_C1E34C4925F5C,discovered
C1ED44BD0EB27,openalex;openalex_snowball,SB_B_C1E34C4925F5C,discovered
C669F7167C560,openalex;openalex_snowball,SB_B_C1E34C4925F5C,discovered
C31CAD487CAD1,openalex;openalex_snowball,SB_B_C1E34C4925F5C,discovered
CC9DDE5988660,openalex;openalex_snowball,SB_B_C1E34C4925F5C;SB_B_C0C34B3D7DD20;SB_B_C614266B62F30,discovered
