study,seed,N,N_original,K,M,requested_delta,observed_delta,capacity_delta,quota_mode,spatial_mode,capacity_mode,treatment,failure_count,failed_robot_was_assigned,total_capacity_kg,total_demand_kg,capacity_mean_kg,capacity_std_kg,capacity_cv,capacity_min_kg,capacity_max_kg,quota_cv,milp_feasible,milp_optimal,milp_status,milp_message,milp_mip_gap,milp_node_count,milp_assigned_robot_count,milp_idle_robot_count,milp_robot_utilization,milp_total_distance,milp_mean_distance_per_assigned_robot,milp_normalized_mean_distance_per_assigned_robot,milp_distance_per_nominal_slot,milp_normalized_distance_p95,milp_total_excess_kg,milp_objective_value,milp_matrix_bytes,milp_binary_variable_count,milp_constraint_count,milp_solver_wall_ns,milp_total_wall_ns,milp_total_cpu_ns,base_milp_total_distance,relative_distance_increase,assignment_churn,central_logical_messages,central_communication_bytes,retry_messages
failures,1295703468,160,160,53,160,0.0,0.0,0.08914960218371323,moderate,uniform,moderate,no_failure,0,False,800.0,669.0360229596068,5.0,1.923286339371091,0.3846572678742182,1.7936179069549942,12.448395510543195,0.5773051619377745,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.021048729615995587,0,135,25,0.84375,1357.2667199779337,10.053827555392102,0.07109129641297925,8.482916999862086,0.18564044104872315,44.089507180311394,1368.4240967730116,374824,8480,266,5044801300,5055272900,5390625000,1357.2667199779337,0.0,0.0,295,23323,0
failures,2222431490,159,160,53,160,0.0,-0.003134796238244514,0.08644420963984574,moderate,uniform,moderate,idle_robot_failure,1,False,795.6496153326106,669.0360229596068,5.004085631022709,1.9286326514025585,0.38541160036232125,1.7936179069549942,12.448395510543195,0.5773051619377745,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.023487544073728786,0,135,24,0.8490566037735849,1358.1692614565654,10.06051304782641,0.07113856998333795,8.488557884103534,0.1788620223390599,43.604999057633954,1369.205511220974,372488,8427,265,5048918300,5062142500,5265625000,1357.2667199779337,0.000664969873162749,0.06918238993710692,297,23259,3
failures,1464611914,159,160,53,160,0.0,-0.003134796238244514,0.08649540983794952,moderate,uniform,moderate,random_assigned_failure,1,True,795.7317081821134,669.0360229596068,5.004601938252287,1.9284465850223076,0.3853346597423415,1.7936179069549942,12.448395510543195,0.5773051619377745,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.025628747062314404,0,136,23,0.8553459119496856,1366.1323198417049,10.045090587071359,0.07102951671751315,8.538326999010655,0.21485321937935142,43.96636381443027,1377.2599107953124,372488,8427,265,5057568900,5070365100,5593750000,1357.2667199779337,0.006531951114159294,0.1509433962264151,298,23299,3
failures,1995871218,159,160,53,160,0.0,-0.003134796238244514,0.08136522602310409,moderate,uniform,moderate,critical_assigned_failure,1,True,787.5516044894568,669.0360229596068,4.95315474521671,1.836076856147049,0.3706883694518446,1.7936179069549942,12.043914607548317,0.5773051619377745,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.03579692224461893,0,139,20,0.8742138364779874,1418.37214447909,10.204116147331582,0.07215399723793309,8.864825902994312,0.17417855428466905,48.846457746251936,1430.7227589156528,372488,8427,265,5051880400,5061672100,5500000000,1357.2667199779337,0.04502094069038226,0.2389937106918239,301,23413,3
failures,3229817257,152,160,53,160,0.0,-0.02564102564102564,0.0671624709714235,moderate,uniform,moderate,random_5_percent,8,True,765.3745836897996,669.0360229596068,5.0353591032223655,1.9439849618063723,0.38606679721458675,1.7936179069549942,12.448395510543195,0.5773051619377745,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.09915264748573914,0,140,12,0.9210526315789473,1522.8818425451345,10.877727446750962,0.07691714841496634,9.51801151590709,0.2124372677673296,54.32973760745782,1536.604276946999,356136,8056,258,5038918200,5050714000,5671875000,1357.2667199779337,0.12202105903686594,0.35526315789473684,316,23012,24
failures,2073721317,144,160,53,160,0.0,-0.05263157894736842,0.04233780434859565,moderate,uniform,moderate,random_10_percent,16,True,728.1915714836024,669.0360229596068,5.056885913080572,1.9787936540651436,0.39130676231920264,1.7936179069549942,12.448395510543195,0.5773051619377745,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.07563268957760833,0,139,5,0.9652777777777778,1573.9250889266207,11.323202078608782,0.0800671297452988,9.83703180579138,0.19990490082181755,42.541729811429384,1584.699521379478,337448,7632,250,5038210900,5046455500,5421875000,1357.2667199779337,0.15962843983399916,0.4513888888888889,331,22469,48
failures,1333686379,128,160,53,160,0.0,-0.1111111111111111,-0.01676253014556732,moderate,uniform,moderate,random_20_percent,32,True,646.9763262834807,669.0360229596068,5.054502549089692,2.0162138383569426,0.3988946130257783,1.7936179069549942,12.448395510543195,0.5773051619377745,False,False,-1,"Capacidad total insuficiente para cargas obligatorias: capacidad=646.976, demanda=669.036.",nan,0,0,128,0.0,nan,nan,nan,nan,nan,nan,nan,0,6784,234,nan,nan,nan,1357.2667199779337,nan,nan,224,16185,96
failures,2440723738,112,160,53,160,0.0,-0.17647058823529413,-0.07787495461206856,moderate,uniform,moderate,random_30_percent,48,True,572.3621932191809,669.0360229596068,5.110376725171258,1.929651716161504,0.377594807572007,1.7936179069549942,12.043914607548317,0.5773051619377745,False,False,-1,"Capacidad total insuficiente para cargas obligatorias: capacidad=572.362, demanda=669.036.",nan,0,0,112,0.0,nan,nan,nan,nan,nan,nan,nan,0,5936,218,nan,nan,nan,1357.2667199779337,nan,nan,256,15179,144
failures,4077410417,160,160,53,160,0.0,0.0,0.09268355372628218,moderate,uniform,moderate,no_failure,0,False,800.0,664.2848741922228,5.0,1.8285864969530319,0.3657172993906064,1.8208605236766524,15.199491796414918,0.6121172273347646,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.027484871983264058,0,143,17,0.89375,1187.1471880781974,8.301728587959422,0.05870208580116329,7.4196699254887335,0.13285692682182906,68.9283426839693,1204.5222737491897,374824,8480,266,5053334200,5066214000,5406250000,1187.1471880781974,0.0,0.0,303,23641,0
failures,402837707,159,160,53,160,0.0,-0.003134796238244514,0.09089393924482608,moderate,uniform,moderate,idle_robot_failure,1,False,797.1174920848567,664.2848741922228,5.013317560282117,1.8265763412507787,0.36434483139902885,1.8208605236766524,15.199491796414918,0.6121172273347646,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.03644664370247355,0,144,15,0.9056603773584906,1197.0307502703859,8.312713543544346,0.05877976116701462,7.481442189189911,0.142762627099677,70.43820709760176,1214.7843020447863,372488,8427,265,5047079700,5062168500,5406250000,1187.1471880781974,0.008325473278665983,0.1949685534591195,306,23616,3
failures,554515536,159,160,53,160,0.0,-0.003134796238244514,0.0892589818153318,moderate,uniform,moderate,random_assigned_failure,1,True,794.4939903335161,664.2848741922228,4.996817549267396,1.8338859935910587,0.36701079747447096,1.8208605236766524,15.199491796414918,0.6121172273347646,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.024517668089482626,0,143,16,0.89937106918239,1194.3775317907882,8.352290432103414,0.05905961202979843,7.464859573692427,0.13987099810096756,67.36048864569948,1211.3606539522132,372488,8427,265,5037498300,5047813200,5468750000,1187.1471880781974,0.006090520017400406,0.06918238993710692,305,23578,3
failures,3311913045,159,160,53,160,0.0,-0.003134796238244514,0.08316668946871225,moderate,uniform,moderate,critical_assigned_failure,1,True,784.8005082035851,664.2848741922228,4.935852252852736,1.6451045444180294,0.333296958689803,1.8208605236766524,10.340968122888116,0.6121172273347646,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.0367447948114348,0,144,15,0.9056603773584906,1274.7783849953216,8.852627673578622,0.06259753059307134,7.9673649062207605,0.14298518048426356,59.82012313289363,1289.8774157785451,372488,8427,265,5044739400,5056943600,5484375000,1187.1471880781974,0.07381662341211898,0.32075471698113206,306,23614,3
failures,1364740636,152,160,53,160,0.0,-0.02564102564102564,0.06550158938354596,moderate,uniform,moderate,random_5_percent,8,True,757.4080182633537,664.2848741922228,4.982947488574696,1.8023730587513687,0.36170821845584267,1.8208605236766524,15.199491796414918,0.6121172273347646,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.01846875090093439,0,143,9,0.9407894736842105,1279.2194490174065,8.945590552569277,0.0632548774144005,7.995121556358791,0.1481965173539471,54.55254151135048,1293.0005843952442,356136,8056,258,5040633800,5050065600,5406250000,1187.1471880781974,0.07755757825468933,0.2236842105263158,319,23142,24
failures,587812669,144,160,53,160,0.0,-0.05263157894736842,0.03655906198640083,moderate,uniform,moderate,random_10_percent,16,True,714.6992398974907,664.2848741922228,4.963189165954796,1.830764326687433,0.36886853703776545,1.8208605236766524,15.199491796414918,0.6121172273347646,False,False,-1,El MILP no encontró una coalición factible. status=1; message=Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is None),nan,0,0,144,0.0,nan,nan,nan,nan,nan,nan,nan,0,7632,250,nan,nan,nan,1187.1471880781974,nan,nan,192,17213,48
failures,1511979609,128,160,53,160,0.0,-0.1111111111111111,-0.00991852747263798,moderate,uniform,moderate,random_20_percent,32,True,651.2368359691357,664.2848741922228,5.087787781008872,1.8774217655308836,0.36900551798538345,1.8208605236766524,15.199491796414918,0.6121172273347646,False,False,-1,"Capacidad total insuficiente para cargas obligatorias: capacidad=651.237, demanda=664.285.",nan,0,0,128,0.0,nan,nan,nan,nan,nan,nan,nan,0,6784,234,nan,nan,nan,1187.1471880781974,nan,nan,224,16204,96
failures,1315251359,112,160,53,160,0.0,-0.17647058823529413,-0.06986479944409749,moderate,uniform,moderate,random_30_percent,48,True,577.5260060935585,664.2848741922228,5.156482197263915,1.8845394673502391,0.3654699842365782,1.9631989105507301,15.199491796414918,0.6121172273347646,False,False,-1,"Capacidad total insuficiente para cargas obligatorias: capacidad=577.526, demanda=664.285.",nan,0,0,112,0.0,nan,nan,nan,nan,nan,nan,nan,0,5936,218,nan,nan,nan,1187.1471880781974,nan,nan,256,15180,144
failures,3681004230,240,240,53,160,0.2,0.2,0.28943385864512244,moderate,uniform,moderate,no_failure,0,False,1199.9999999999998,661.281975736087,5.0,1.6732439076945425,0.3346487815389085,1.5670889365099916,11.919438753291663,0.5844334863780479,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.013236400342226225,0,127,113,0.5291666666666667,818.5450551542714,6.445236654758042,0.0455747054493151,5.115906594714196,0.0981355703390836,56.435805675243444,832.7810065730822,561704,12720,346,5048403200,5061449600,5375000000,818.5450551542714,0.0,0.0,367,32143,0
failures,2120269799,239,240,53,160,0.2,0.19799498746867167,0.2887180820501597,moderate,uniform,moderate,idle_robot_failure,1,False,1198.126956356914,661.281975736087,5.013083499401314,1.6644449164851736,0.3320201861157807,1.5670889365099916,11.919438753291663,0.5844334863780479,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.012994975048723658,0,127,112,0.5313807531380753,818.5450551542714,6.445236654758042,0.0455747054493151,5.115906594714196,0.0981355703390836,56.435805675243444,832.7810065730822,559368,12667,345,5046335100,5064189700,5343750000,818.5450551542714,0.0,0.0,369,32079,3
failures,3347846046,239,240,53,160,0.2,0.19799498746867167,0.2869603301956341,moderate,uniform,moderate,random_assigned_failure,1,True,1193.5432289191338,661.281975736087,4.9939047235110205,1.6740797515886263,0.33522460765163453,1.5670889365099916,11.919438753291663,0.5844334863780479,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.012445247202912273,0,127,112,0.5313807531380753,834.3104558201389,6.56937366787511,0.04645248668702832,5.214440348875868,0.09842217281781586,56.028440638325705,848.4445659797203,559368,12667,345,5065345200,5078152300,5312500000,818.5450551542714,0.019260272316832028,0.02510460251046025,369,32082,3
failures,2224969583,239,240,53,160,0.2,0.19799498746867167,0.2848541456723161,moderate,uniform,moderate,critical_assigned_failure,1,True,1188.0805612467082,661.281975736087,4.97104837341719,1.6156399307902194,0.325009899205547,1.5670889365099916,10.149165087561325,0.5844334863780479,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.013162323529659965,0,129,110,0.5397489539748954,824.224396058495,6.389336403554225,0.045179430982352595,5.151402475365594,0.0980919787510087,57.29203671499427,838.6764052372436,559368,12667,345,5065876700,5079638200,5390625000,818.5450551542714,0.00693833634258929,0.03347280334728033,371,32154,3
failures,3920687412,228,240,53,160,0.2,0.17525773195876287,0.264564650311796,moderate,uniform,moderate,random_5_percent,12,True,1137.0595807758343,661.281975736087,4.987103424455412,1.6946367059177188,0.33980380226479295,1.5670889365099916,11.919438753291663,0.5844334863780479,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.010348572155832299,0,128,100,0.5614035087719298,868.5008442097558,6.785162845388717,0.047978346594293717,5.428130276310974,0.10058748719820655,54.87699744731667,882.348093571585,533672,12084,334,5066076300,5084516600,5468750000,818.5450551542714,0.06102998086778401,0.10526315789473684,392,31426,36
failures,372886485,216,240,53,160,0.2,0.14893617021276595,0.23878131700837663,moderate,uniform,moderate,random_10_percent,24,True,1076.1477287930225,661.281975736087,4.982165411078808,1.5802978470153946,0.3171909634917574,1.5670889365099916,9.974455777522945,0.5844334863780479,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.008256664483526181,0,128,88,0.5925925925925926,920.5295382382519,7.191637017486343,0.050852553028967906,5.7533096139890745,0.12115720970684073,50.90218809880059,933.3830852629521,505640,11448,322,5046782200,5064328700,5734375000,818.5450551542714,0.12459238797155704,0.20833333333333334,416,30669,72
failures,264446573,192,240,53,160,0.2,0.09090909090909091,0.17377019366741545,moderate,uniform,moderate,random_20_percent,48,True,939.4396895142692,661.281975736087,4.892915049553484,1.559078955102908,0.3186401029474619,1.8241540500683182,10.149165087561325,0.5844334863780479,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.05420607382004239,0,134,58,0.6979166666666666,1159.96189176256,8.656432028078806,0.06121021787934942,7.249761823516001,0.14482258393943573,48.94815787296103,1172.3329312308003,449576,10176,298,5060451700,5074048400,5437500000,818.5450551542714,0.4171020696520386,0.375,470,29392,144
failures,4197713199,168,240,53,160,0.2,0.024390243902439025,0.12883439025447796,moderate,uniform,moderate,random_30_percent,72,True,856.8724792572763,661.281975736087,5.100431424150453,1.7324495135940905,0.33966724959597977,1.5670889365099916,11.919438753291663,0.5844334863780479,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.09860016379549538,0,133,35,0.7916666666666666,1275.87356397953,9.593034315635563,0.06783299616741158,7.974209774872063,0.1477125801501559,63.930290099083884,1291.989136504301,393512,8904,274,5055336200,5069435200,5468750000,818.5450551542714,0.55870902395112,0.4642857142857143,517,27843,216
failures,319136086,240,240,53,160,0.2,0.2,0.29091432808276274,moderate,uniform,moderate,no_failure,0,False,1199.9999999999998,659.1473870806179,5.0,1.7144175360713705,0.3428835072142741,2.142918489839011,12.057012884888763,0.6482548688594633,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.009073699617930064,0,132,108,0.55,822.956044433971,6.234515488136144,0.044084681790736255,5.1434752777123185,0.08778911836036347,68.44651791691675,840.1996739132002,561704,12720,346,5061582800,5075283500,5437500000,822.956044433971,0.0,0.0,372,32361,0
failures,2017738489,239,240,53,160,0.2,0.19799498746867167,0.28929238573727567,moderate,uniform,moderate,idle_robot_failure,1,False,1195.7571442698895,659.1473870806179,5.003167967656442,1.7172992943497014,0.3432423827165871,2.142918489839011,12.057012884888763,0.6482548688594633,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.006683100700145484,0,132,107,0.5523012552301255,822.0610483671769,6.2277352149028555,0.0440367380189207,5.137881552294855,0.08778911836036347,68.07000556229744,839.2105497577512,559368,12667,345,5063050600,5077492500,5203125000,822.956044433971,-0.0010875381168257373,0.03765690376569038,374,32298,3
failures,2839547628,239,240,53,160,0.2,0.19799498746867167,0.28983578418825057,moderate,uniform,moderate,random_assigned_failure,1,True,1197.1764670498892,659.1473870806179,5.009106556694097,1.7121981371891075,0.3418170721285517,2.142918489839011,12.057012884888763,0.6482548688594633,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.0076429563409341275,0,131,108,0.5481171548117155,828.4122867417824,6.323757914059407,0.04471572103613503,5.17757679213614,0.08959313628249316,67.93201929411319,845.5262915653107,559368,12667,345,5075509300,5089458200,5234375000,822.956044433971,0.006630053141616099,0.008368200836820083,373,32259,3
failures,3396295882,239,240,53,160,0.2,0.19799498746867167,0.2862857212737868,moderate,uniform,moderate,critical_assigned_failure,1,True,1187.942987115111,659.1473870806179,4.970472749435611,1.6559829300863003,0.33316406981093183,2.142918489839011,10.417190829926263,0.6482548688594633,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.009758864922772814,0,134,105,0.5606694560669456,846.0452164375744,6.313770271922197,0.044645097741302174,5.28778260273484,0.08930212528244286,68.60893684900307,863.3314506498251,559368,12667,345,5062476800,5075998100,5484375000,822.956044433971,0.028056385465257877,0.05439330543933055,376,32374,3
failures,954285353,228,240,53,160,0.2,0.17525773195876287,0.2647837787198413,moderate,uniform,moderate,random_5_percent,12,True,1133.9234620171082,659.1473870806179,4.973348517618896,1.6944343979311038,0.3407029271985051,2.142918489839011,12.057012884888763,0.6482548688594633,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.008217398552320409,0,134,94,0.5877192982456141,877.3919669179029,6.5477012456559915,0.046299239519869556,5.483699793236893,0.09413208638326435,69.39237051071606,894.8740595455819,533672,12084,334,5064834800,5082318300,5515625000,822.956044433971,0.06614681653061182,0.12719298245614036,398,31686,36
failures,2641021814,216,240,53,160,0.2,0.14893617021276595,0.24532646765302157,moderate,uniform,moderate,random_10_percent,24,True,1087.6937536990745,659.1473870806179,5.035619230088308,1.707379765561832,0.33906053804864233,2.142918489839011,12.057012884888763,0.6482548688594633,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.007821851457770581,0,134,82,0.6203703703703703,887.3919478781531,6.622327969239949,0.04682693014290906,5.546199674238457,0.09593952910015047,60.446265295286594,902.6375142019748,505640,11448,322,5083832900,5101307300,5234375000,822.956044433971,0.07829811067066303,0.16666666666666666,422,30926,72
failures,292574080,192,240,53,160,0.2,0.09090909090909091,0.179576095577477,moderate,uniform,moderate,random_20_percent,48,True,947.6984971688817,659.1473870806179,4.935929672754592,1.7038508451931846,0.34519350115503517,2.142918489839011,12.057012884888763,0.6482548688594633,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.00597629288498813,0,135,57,0.703125,1043.8229413109857,7.732021787488783,0.054673650382154486,6.523893383193661,0.11849084910082545,52.964864715532286,1057.1991574898689,449576,10176,298,5045400400,5058552600,5515625000,822.956044433971,0.2683823739686205,0.234375,471,29454,144
failures,337094745,168,240,53,160,0.2,0.024390243902439025,0.11568684740091317,moderate,uniform,moderate,random_30_percent,72,True,831.608201351639,659.1473870806179,4.9500488175692805,1.6023387759290788,0.3237016108289426,2.142918489839011,10.330076181272332,0.6482548688594633,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.04136647484482491,0,142,26,0.8452380952380952,1234.5348897986166,8.693907674638146,0.061475210717464014,7.715843061241354,0.14193791350935048,57.13911075471648,1248.9616674872957,393512,8904,274,5052026700,5062931000,5671875000,822.956044433971,0.5001225134055969,0.48214285714285715,526,28209,216
failures,390116006,240,240,53,160,0.2,0.2,0.2933117672203019,moderate,uniform,moderate,no_failure,0,False,1200.0,655.7010465916418,5.0,2.044388484505124,0.4088776969010248,1.644982074718089,14.446017507325498,0.573707787118146,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.007054056913644012,0,128,112,0.5333333333333333,793.6756196133837,6.20059077822956,0.043844797866488934,4.960472622583648,0.0969034635951781,75.39497987996445,812.6523645833748,561704,12720,346,5065859400,5086376600,5156250000,793.6756196133837,0.0,0.0,368,32216,0
failures,2119562272,239,240,53,160,0.2,0.19799498746867167,0.29141587114062445,moderate,uniform,moderate,idle_robot_failure,1,False,1195.0348643216864,655.7010465916418,5.0001458758229544,2.0486597369270436,0.4097199937371553,1.644982074718089,14.446017507325498,0.573707787118146,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.006729903812665882,0,128,111,0.5355648535564853,794.4771895079006,6.206853043030473,0.04388907876555205,4.965482434424379,0.09404549714344407,73.00828297325101,812.8572602512133,559368,12667,345,5096533500,5116764600,5281250000,793.6756196133837,0.001009946475245579,0.058577405857740586,370,32153,3
failures,147147249,239,240,53,160,0.2,0.19799498746867167,0.2915191858037814,moderate,uniform,moderate,random_assigned_failure,1,True,1195.3047490573026,655.7010465916418,5.00127510065817,2.0485657454038724,0.40960869061857447,1.644982074718089,14.446017507325498,0.573707787118146,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.008284190611165674,0,127,112,0.5313807531380753,804.1120920554879,6.3315912760274635,0.04477111126980605,5.025700575346799,0.1000688423845539,72.60642597284816,822.3906985486999,559368,12667,345,5050599500,5066668400,5375000000,793.6756196133837,0.013149543949942732,0.058577405857740586,369,32114,3
failures,3426744189,239,240,53,160,0.2,0.19799498746867167,0.28776727152486664,moderate,uniform,moderate,critical_assigned_failure,1,True,1185.5539824926743,655.7010465916418,4.960476914195289,1.9550227594790346,0.3941199189707724,1.644982074718089,13.795048244446376,0.573707787118146,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.006398106996065479,0,129,110,0.5397489539748954,807.0492449061601,6.256195696946977,0.044237984017413065,5.0440577806635005,0.093993673568292,71.18135575328886,824.9735838444823,559368,12667,345,5054027400,5067108000,5531250000,793.6756196133837,0.016850240781354716,0.06694560669456066,371,32190,3
failures,23888546,228,240,53,160,0.2,0.17525773195876287,0.27169914771041886,moderate,uniform,moderate,random_5_percent,12,True,1144.931328148261,655.7010465916418,5.0216286322292145,2.061538611466559,0.4105318737103415,1.7588295692652638,14.446017507325498,0.573707787118146,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.012652522396951872,0,129,99,0.5657894736842105,818.3583563034691,6.343863227158676,0.04485788706843875,5.114739726896682,0.10016759307491549,76.03591828342373,837.496335874325,533672,12084,334,5051926700,5066006500,5625000000,793.6756196133837,0.03109927542200293,0.08771929824561403,393,31498,36
failures,4289790807,216,240,53,160,0.2,0.14893617021276595,0.2460303132756665,moderate,uniform,moderate,random_10_percent,24,True,1083.6289507199856,655.7010465916418,5.016800697777711,2.0533669110867327,0.40929808353684677,1.644982074718089,14.446017507325498,0.573707787118146,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.010649896011218548,0,128,88,0.5925925925925926,875.0492367232282,6.83632216190022,0.04834009759055524,5.469057729520176,0.09819053660952702,67.51260166483122,892.0553871394361,505640,11448,322,5037765500,5050966600,5328125000,793.6756196133837,0.10252755042353871,0.1712962962962963,416,30709,72
failures,62364310,192,240,53,160,0.2,0.09090909090909091,0.1767477080405568,moderate,uniform,moderate,random_20_percent,48,True,937.2518136572899,655.7010465916418,4.881519862798385,1.9169272217652027,0.39269065283825416,1.644982074718089,14.446017507325498,0.573707787118146,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.037737477003256095,0,135,57,0.703125,1088.267345632502,8.061239597277792,0.0570015718400464,6.801670910203137,0.1368085902720735,62.11268065363952,1103.9305157959118,449576,10176,298,5049560700,5060442500,5343750000,793.6756196133837,0.37117396419789256,0.3385416666666667,471,29450,144
failures,1762432794,168,240,53,160,0.2,0.024390243902439025,0.12238517224827754,moderate,uniform,moderate,random_30_percent,72,True,838.5787350556661,655.7010465916418,4.99154008961706,2.0949876776218894,0.419707673385152,1.644982074718089,14.446017507325498,0.573707787118146,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.06865722692474069,0,135,33,0.8035714285714286,1243.6642116255127,9.212327493522317,0.065140992411809,7.772901322659455,0.15248503992831006,62.53624367033509,1259.4332725430966,393512,8904,274,5053819900,5063309700,5671875000,793.6756196133837,0.5669678907754885,0.5,519,27947,216
failures,4267213736,240,240,53,160,0.2,0.2,0.2797343118032574,moderate,uniform,moderate,no_failure,0,False,1199.9999999999998,675.3892724953121,4.999999999999999,1.712106212943597,0.3424212425887195,1.7540637956106477,15.000096524309402,0.5286332613447624,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.0032883448972486225,0,137,103,0.5708333333333333,811.4078789659806,5.922685247926865,0.041879709016426146,5.0712992435373785,0.09557030947312849,54.732219175356676,825.2279337598196,561704,12720,346,5098279800,5112093000,5406250000,811.4078789659806,0.0,0.0,377,32549,0
failures,360759564,239,240,53,160,0.2,0.19799498746867167,0.27738149113428034,moderate,uniform,moderate,idle_robot_failure,1,False,1193.8937979188615,675.3892724953121,4.9953715394094615,1.7141852684945391,0.3431547093086063,1.7540637956106477,15.000096524309402,0.5286332613447624,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,5,137,102,0.5732217573221757,811.5083697157368,5.923418757049173,0.04188489570917061,5.071927310723355,0.09643015415660645,53.9976736145139,825.1447881193652,559368,12667,345,4844748200,4858251700,5234375000,811.4078789659806,0.00012384739212079754,0.02510460251046025,379,32487,3
failures,3287269796,239,240,53,160,0.2,0.19799498746867167,0.27792210183890254,moderate,uniform,moderate,random_assigned_failure,1,True,1195.2933068089806,675.3892724953121,5.001227225142178,1.7155789432541277,0.3430315932516656,1.7540637956106477,15.000096524309402,0.5286332613447624,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.0009833363453103545,0,137,102,0.5732217573221757,813.965449505125,5.94135364602281,0.042011714525301475,5.087284059407031,0.09672263424317902,54.142680974595216,827.6381197487738,559368,12667,345,5053680100,5071985100,5421875000,811.4078789659806,0.003152015904015706,0.03765690376569038,379,32486,3
failures,1546506381,239,240,53,160,0.2,0.19799498746867167,0.27392689527684155,moderate,uniform,moderate,critical_assigned_failure,1,True,1184.9999034756904,675.3892724953121,4.958158591948496,1.5885225045472493,0.32038557764707953,1.7540637956106477,10.791228119461417,0.5286332613447624,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,139,100,0.5815899581589958,832.8559484621653,5.991769413396873,0.042368207835190706,5.205349677888533,0.09640264718996405,50.45927035444472,845.6097660507766,559368,12667,345,5028567000,5043339100,5578125000,811.4078789659806,0.026433154092017387,0.04184100418410042,381,32559,3
failures,4099227092,228,240,53,160,0.2,0.17525773195876287,0.25835032460276586,moderate,uniform,moderate,random_5_percent,12,True,1145.926895771242,675.3892724953121,5.025995156891411,1.7284078049476277,0.3438936471273187,1.7540637956106477,15.000096524309402,0.5286332613447624,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.0005428632917995652,0,136,92,0.5964912280701754,818.3206422555145,6.01706354599643,0.04254706436204449,5.1145040140969655,0.09674074033153739,54.05898476032653,831.9713884455961,533672,12084,334,5069960000,5088813400,5687500000,811.4078789659806,0.008519467790161495,0.039473684210526314,400,31751,36
failures,2466640103,216,240,53,160,0.2,0.14893617021276595,0.23052973976527638,moderate,uniform,moderate,random_10_percent,24,True,1080.0762923188172,675.3892724953121,5.000353205179709,1.7077103421318502,0.3415179432450665,1.7540637956106477,15.000096524309402,0.5286332613447624,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.004895146789599361,0,138,78,0.6388888888888888,879.2609545138463,6.371456192129321,0.045052998794876606,5.495380965711539,0.09641640067328525,59.59138692739451,894.296801245695,505640,11448,322,5069041600,5086286800,5328125000,811.4078789659806,0.08362388054985916,0.12037037037037036,426,31069,72
