t_s,method,robot,x_m,y_m,command_x_m,command_y_m,replay_error_m
0.24,direct_hocbf,2,-4.516894550000001,-0.48531471,-4.516894548198807,-0.48531471282819433,3.35305570773668e-09
0.24,direct_hocbf,3,4.573101729999999,0.53390372,4.573101726554985,0.5339037230194807,4.580981230775653e-09
0.24,distributed_pd_hocbf,0,-4.671078639999999,0.49211161,-4.671078643339044,0.49211161492800354,5.9526830039858685e-09
0.24,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
0.24,distributed_pd_hocbf,2,-4.51689455,-0.48531471,-4.516894548198806,-0.48531471282819433,3.35305570773668e-09
0.24,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
0.36,direct_hocbf,0,-4.50560596,0.48390186,-4.50560596288748,0.48390185765410987,3.720315053187898e-09
0.36,direct_hocbf,1,4.48723305,-0.5038449,4.487233048046292,-0.5038448977395035,2.9877782955351207e-09
0.36,direct_hocbf,2,-4.454030050000001,-0.47864214,-4.454030047498725,-0.4786421437461019,4.504404449252356e-09
0.36,direct_hocbf,3,4.51701924,0.5145489,4.5170192356438505,0.5145489021901702,4.875744232351382e-09
0.36,distributed_pd_hocbf,0,-4.671078639999999,0.49211161,-4.671078643339044,0.49211161492800354,5.9526830039858685e-09
0.36,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
0.36,distributed_pd_hocbf,2,-4.45403005,-0.47864214,-4.454030047498725,-0.4786421437461019,4.5044037094502405e-09
0.36,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
0.48,direct_hocbf,0,-4.43937417,0.47675898,-4.439374167117307,0.4767589792007672,2.991436630167592e-09
0.48,direct_hocbf,1,4.42773464,-0.4900014,4.42773464090031,-0.4900014038301061,3.9344975642542415e-09
0.48,direct_hocbf,2,-4.38273252,-0.46968529,-4.382732516314836,-0.46968528720041924,4.627967942156041e-09
0.48,direct_hocbf,3,4.452749949999999,0.49531109,4.4527499475170735,0.49531108576948896,4.905318218214923e-09
0.48,distributed_pd_hocbf,0,-4.671078639999999,0.49211161,-4.671078643339044,0.49211161492800354,5.9526830039858685e-09
0.48,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
0.48,distributed_pd_hocbf,2,-4.382732519999999,-0.46968529,-4.382732516314836,-0.46968528720041924,4.627967588536131e-09
0.48,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
0.6,direct_hocbf,0,-4.368308460000001,0.46749991,-4.368308460750648,0.4674999072789734,2.822668531054558e-09
0.6,direct_hocbf,1,4.363925999999999,-0.47572381,4.363925999477949,-0.47572380936396,8.22850838730854e-10
0.6,direct_hocbf,2,-4.3054122999999995,-0.45871752,-4.3054123002443925,-0.4587175202674957,3.6232838633794186e-10
0.6,direct_hocbf,3,4.38233423,0.47684097,4.382334227728084,0.4768409704433297,2.314766400320457e-09
0.6,distributed_pd_hocbf,0,-4.671078639999999,0.49211161,-4.671078643339044,0.49211161492800354,5.9526830039858685e-09
0.6,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
0.6,distributed_pd_hocbf,2,-4.3054123,-0.45871752,-4.3054123002443925,-0.4587175202674957,3.6232808679691074e-10
0.6,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
0.72,direct_hocbf,0,-4.29379628,0.45650607,-4.293796280438738,0.4565060662877322,3.738104300065443e-09
0.72,direct_hocbf,1,4.297006769999999,-0.46120339,4.297006766133516,-0.4612033888401368,4.03670384254968e-09
0.72,direct_hocbf,2,-4.22379133,-0.44612288,-4.223791326111422,-0.44612288222702684,4.481148303665608e-09
0.72,direct_hocbf,3,4.30740381,0.45927029,4.3074038124628515,0.4592702929326987,3.829668410400606e-09
0.72,distributed_pd_hocbf,0,-4.671078639999999,0.49211161,-4.671078643339044,0.49211161492800354,5.9526830039858685e-09
0.72,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
0.72,distributed_pd_hocbf,2,-4.223791329999999,-0.44612288,-4.223791326111423,-0.44612288222702684,4.481147147572015e-09
0.72,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
0.84,direct_hocbf,0,-4.21682179,0.44421326,-4.216821794474542,0.44421325797184913,4.9127302707477155e-09
0.84,direct_hocbf,1,4.22785146,-0.44652386,4.227851455022134,-0.44652386476772277,6.892773542808156e-09
0.84,direct_hocbf,2,-4.139092450000001,-0.43231073,-4.1390924543677405,-0.43231073025918454,4.375423280838786e-09
0.84,direct_hocbf,3,4.22922052,0.44244082,4.22922052452695,0.44244082327447976,5.587082710996977e-09
0.84,distributed_pd_hocbf,0,-4.671078639999999,0.49211161,-4.671078643339044,0.49211161492800354,5.9526830039858685e-09
0.84,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
0.84,distributed_pd_hocbf,2,-4.13909245,-0.43231073,-4.1390924543677405,-0.43231073025918454,4.375424167457546e-09
0.84,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
0.96,direct_hocbf,0,-4.13807726,0.43103598,-4.138077260169557,0.4310359848839988,4.88694116521508e-09
0.96,direct_hocbf,1,4.15709531,-0.4317117,4.15709531151761,-0.43171169655237446,3.766863674397322e-09
0.96,direct_hocbf,2,-4.052181180000001,-0.41765903,-4.052181183865005,-0.41765903286392797,4.810440921875028e-09
0.96,direct_hocbf,3,4.14873066,0.42607413,4.148730664089239,0.42607413415858114,5.8322957858937736e-09
0.96,distributed_pd_hocbf,0,-4.671078639999999,0.49211161,-4.671078643339044,0.49211161492800354,5.9526830039858685e-09
0.96,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
0.96,distributed_pd_hocbf,2,-4.05218118,-0.41765903,-4.052181183865005,-0.41765903286392797,4.810441635492266e-09
0.96,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
1.08,direct_hocbf,0,-4.058048670000001,0.41732576,-4.058048670530845,0.41732575982458125,5.590776598682078e-10
1.08,direct_hocbf,1,4.08519785,-0.41676816,4.085197853929278,-0.4167681594366784,3.969453638068554e-09
1.08,direct_hocbf,2,-3.96367024,-0.40248416,-3.9636702423282033,-0.4024841590663717,2.5084243828188177e-09
1.08,direct_hocbf,3,4.06662683,0.40988042,4.066626827041126,0.4098804238676307,4.869651165807629e-09
1.08,distributed_pd_hocbf,0,-4.671078639999999,0.49211161,-4.671078643339044,0.49211161492800354,5.9526830039858685e-09
1.08,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
1.08,distributed_pd_hocbf,2,-3.96367024,-0.40248416,-3.9636702423282033,-0.4024841590663717,2.5084243828188177e-09
1.08,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
1.2,direct_hocbf,0,-3.9770790600000003,0.40335489,-3.977079062511547,0.4033548937286523,4.495632741652779e-09
1.2,direct_hocbf,1,4.01248997,-0.40168791,4.012489974257509,-0.40168791473652005,6.368752257228759e-09
1.2,direct_hocbf,2,-3.8739952099999995,-0.38703042,-3.873995209671599,-0.38703041780176883,2.2226261572864957e-09
1.2,direct_hocbf,3,3.9834068,0.39361729,3.983406800623837,0.39361728754248754,2.5354565913835747e-09
1.2,distributed_pd_hocbf,0,-4.671078639999999,0.49211161,-4.671078643339044,0.49211161492800354,5.9526830039858685e-09
1.2,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
1.2,distributed_pd_hocbf,2,-3.87399521,-0.38703042,-3.873995209671598,-0.38703041780176883,2.222626354133866e-09
1.2,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
1.32,direct_hocbf,0,-3.8954134500000004,0.38931682,-3.895413452331261,0.3893168164934159,4.210808460692275e-09
1.32,direct_hocbf,1,3.93920878,-0.38646835,3.9392087827318316,-0.38646834516614403,5.552392981317028e-09
1.32,direct_hocbf,2,-3.7834680500000006,-0.3714723,-3.7834680473812385,-0.3714723013745341,2.9575765250263045e-09
1.32,direct_hocbf,3,3.8994234399999996,0.37711308,3.8994234419985268,0.37711307933253485,2.107040665734165e-09
1.32,distributed_pd_hocbf,0,-4.671078639999999,0.49211161,-4.671078643339044,0.49211161492800354,5.9526830039858685e-09
1.32,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
1.32,distributed_pd_hocbf,2,-3.7834680499999997,-0.3714723,-3.783468047381239,-0.3714723013745341,2.9575753453808247e-09
1.32,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
1.44,direct_hocbf,0,-3.8132296400000003,0.37533565,-3.813229638869216,0.37533565125734275,1.6910304545215984e-09
1.44,direct_hocbf,1,3.8655233,-0.37111306,3.865523302459523,-0.3711130581320131,3.08846683830387e-09
1.44,direct_hocbf,2,-3.6923143200000004,-0.35592372,-3.6923143171597372,-0.35592371839014353,3.264771436975575e-09
1.44,direct_hocbf,3,3.81492386,0.36026824,3.8149238573858804,0.3602682353157537,5.364306557512052e-09
1.44,distributed_pd_hocbf,0,-4.671078639999999,0.49211161,-4.671078643339044,0.49211161492800354,5.9526830039858685e-09
1.44,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
1.44,distributed_pd_hocbf,2,-3.69231432,-0.35592372,-3.6923143171597372,-0.35592371839014353,3.2647710506299415e-09
1.44,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
1.56,direct_hocbf,0,-3.7306587999999996,0.36147987,-3.730658799988162,0.3614798677746036,2.2254278511876853e-09
1.56,direct_hocbf,1,3.79155336,-0.35563205,3.7915533553551835,-0.35563204579927976,6.262616940579989e-09
1.56,direct_hocbf,2,-3.6006987500000003,-0.34045016,-3.600698752703127,-0.34045015746410945,3.7064314879361337e-09
1.56,direct_hocbf,3,3.73007885,0.34304479,3.7300788541865693,0.3430447882170394,4.550418789734061e-09
1.56,distributed_pd_hocbf,0,-4.671078639999999,0.49211161,-4.671078643339044,0.49211161492800354,5.9526830039858685e-09
1.56,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
1.56,distributed_pd_hocbf,2,-3.60069875,-0.34045016,-3.600698752703127,-0.34045015746410945,3.7064318118135376e-09
1.56,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
1.68,direct_hocbf,0,-3.6477991100000002,0.34777668,-3.647799105051141,0.3477766814692739,5.162361097153108e-09
1.68,direct_hocbf,1,3.7173833999999997,-0.3400402,3.717383401355642,-0.34004020045865696,1.4311296743639381e-09
1.68,direct_hocbf,2,-3.5087427500000006,-0.32508117,-3.508742754822193,-0.32508117342633175,5.9155125889839055e-09
1.68,direct_hocbf,3,3.64500464,0.32545107,3.6450046350044865,0.3254510652520097,6.891920320734576e-09
1.68,distributed_pd_hocbf,0,-4.671078639999999,0.49211161,-4.671078643339044,0.49211161492800354,5.9526830039858685e-09
1.68,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
1.68,distributed_pd_hocbf,2,-3.5087427499999997,-0.32508117,-3.508742754822193,-0.32508117342633175,5.9155133130069405e-09
1.68,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
1.8,direct_hocbf,0,-3.5647247500000008,0.33422526,-3.564724750641795,0.33422525595196717,4.098593629879238e-09
1.8,direct_hocbf,1,3.6430726499999997,-0.32435527,3.643072646664703,-0.3243552652931406,5.768771753356345e-09
1.8,direct_hocbf,2,-3.41653641,-0.30982169,-3.4165364096053574,-0.3098216908499225,9.370757851918343e-10
1.8,direct_hocbf,3,3.5597787,0.30752591,3.559778703502607,0.3075259059873865,5.326286108015537e-09
1.8,distributed_pd_hocbf,0,-4.671078639999999,0.49211161,-4.671078643339044,0.49211161492800354,5.9526830039858685e-09
1.8,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
1.8,distributed_pd_hocbf,2,-3.41653641,-0.30982169,-3.416536409605357,-0.3098216908499225,9.370759722168094e-10
1.8,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
1.92,direct_hocbf,0,-3.4814920799999998,0.32080774,-3.4814920830353815,0.3208077391957461,3.140122055198906e-09
1.92,direct_hocbf,1,3.5686624,-0.30859585,3.5686623963990907,-0.3085958481481205,4.049198162088678e-09
1.92,direct_hocbf,2,-3.32414684,-0.29466139,-3.3241468417548345,-0.2946613939302457,4.304215986955163e-09
1.92,direct_hocbf,3,3.47445155,0.28932479,3.4744515497342205,0.28932478897004366,1.0636958004920222e-09
1.92,distributed_pd_hocbf,0,-4.671078639999999,0.49211161,-4.671078643339044,0.49211161492800354,5.9526830039858685e-09
1.92,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
1.92,distributed_pd_hocbf,2,-3.3241468399999996,-0.29466139,-3.324146841754834,-0.2946613939302457,4.304215986955163e-09
1.92,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
2.04,direct_hocbf,0,-3.398143890000001,0.30749781,-3.3981438864895717,0.3074978068279201,4.731300505912398e-09
2.04,direct_hocbf,1,3.4941813699999997,-0.29277981,3.494181372412625,-0.29277981324988284,4.047529991177282e-09
2.04,direct_hocbf,2,-3.23162412,-0.27958198,-3.2316241226085376,-0.27958198249058974,3.6065918149967707e-09
2.04,direct_hocbf,3,3.38905523,0.27090892,3.389055232477031,0.2709089246514726,5.269903225744748e-09
2.04,distributed_pd_hocbf,0,-4.671078639999999,0.49211161,-4.671078643339044,0.49211161492800354,5.9526830039858685e-09
2.04,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
2.04,distributed_pd_hocbf,2,-3.2316241199999998,-0.27958198,-3.2316241226085376,-0.27958198249058974,3.6065921361929063e-09
2.04,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
2.16,direct_hocbf,0,-3.3147124999999997,0.29426679,-3.3147125036407425,0.2942667864303584,5.098759584007166e-09
2.16,direct_hocbf,1,3.4197643799999997,-0.2769476,3.4197643822919823,-0.2769475974359206,3.439140501724646e-09
2.16,direct_hocbf,2,-3.1390055299999995,-0.26456239,-3.1390055334811793,-0.26456238817769967,3.929299065315129e-09
2.16,direct_hocbf,3,3.3036182899999997,0.25233941,3.3036182910855216,0.2523394064770948,3.686355756013577e-09
2.16,distributed_pd_hocbf,0,-4.671078639999999,0.49211161,-4.671078643339044,0.49211161492800354,5.9526830039858685e-09
2.16,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
2.16,distributed_pd_hocbf,2,-3.13900553,-0.26456239,-3.1390055334811797,-0.26456238817769967,3.929299065315129e-09
2.16,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
2.28,direct_hocbf,0,-3.2312221899999996,0.28108766,-3.2312221866912596,0.2810876626701502,4.251759859931895e-09
2.28,direct_hocbf,1,3.3502051699999997,-0.26213091,3.350205170766373,-0.2621309070448126,3.0529428866364097e-09
2.28,direct_hocbf,2,-3.0463186999999996,-0.24958222,-3.046318703438282,-0.24958221820123447,3.8803794005625655e-09
2.28,direct_hocbf,3,3.21812585,0.23366272,3.2181258458756945,0.23366271941134042,4.166103051485383e-09
2.28,distributed_pd_hocbf,0,-4.671078639999999,0.49211161,-4.671078643339044,0.49211161492800354,5.9526830039858685e-09
2.28,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
2.28,distributed_pd_hocbf,2,-3.0463186999999996,-0.24958222,-3.0463187034382817,-0.24958221820123447,3.880379007069043e-09
2.28,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
2.4,direct_hocbf,0,-3.1476909199999996,0.26793737,-3.1476909162568356,0.2679373665044181,5.121559313595016e-09
2.4,direct_hocbf,1,3.28514106,-0.2482625,3.2851410639764893,-0.24826249553762506,5.977060962659786e-09
2.4,direct_hocbf,2,-2.9535839600000005,-0.23462377,-2.953583958385509,-0.2346237694264448,1.7133443506687662e-09
2.4,direct_hocbf,3,3.13201975,0.21479797,3.1320197520493482,0.21479797020379193,2.0594560898223282e-09
2.4,distributed_pd_hocbf,0,-4.671078639999999,0.49211161,-4.671078643339044,0.49211161492800354,5.9526830039858685e-09
2.4,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
2.4,distributed_pd_hocbf,2,-2.95358396,-0.23462377,-2.953583958385509,-0.2346237694264448,1.713343932201626e-09
2.4,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
2.52,direct_hocbf,0,-3.06413183,0.25479777,-3.0641318318553585,0.25479777257340913,3.172505311832039e-09
2.52,direct_hocbf,1,3.2223737299999997,-0.23488032,3.2223737265221493,-0.23488031828721243,3.876736392355347e-09
2.52,direct_hocbf,2,-2.8608161,-0.21967297,-2.860816103067468,-0.21967296630032349,4.805930353057011e-09
2.52,direct_hocbf,3,3.0450339299999998,0.19571849,3.0450339276977116,0.1957184867822644,3.9565582389793305e-09
2.52,distributed_pd_hocbf,0,-4.671078639999999,0.49211161,-4.671078643339044,0.49211161492800354,5.9526830039858685e-09
2.52,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
2.52,distributed_pd_hocbf,2,-2.8608160999999996,-0.21967297,-2.860816103067469,-0.21967296630032349,4.805931203399946e-09
2.52,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
2.64,direct_hocbf,0,-2.980554370000001,0.2416558,-2.980554366140166,0.2416557980747619,4.3133361695383675e-09
2.64,direct_hocbf,1,3.15993633,-0.22156904,3.1599363329667565,-0.2215690438936964,4.8951523401091085e-09
2.64,direct_hocbf,2,-2.7680257900000003,-0.20471955,-2.768025785122185,-0.204719547029813,5.710962685623335e-09
2.64,direct_hocbf,3,2.9573031299999997,0.17647679,2.9573031324277848,0.17647679340104205,4.178663363110114e-09
2.64,distributed_pd_hocbf,0,-4.671078639999999,0.49211161,-4.671078643339044,0.49211161492800354,5.9526830039858685e-09
2.64,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
2.64,distributed_pd_hocbf,2,-2.76802579,-0.20471955,-2.7680257851221857,-0.204719547029813,5.710961547714406e-09
2.64,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
2.76,direct_hocbf,0,-2.8969679499999996,0.22850338,-2.8969679544861036,0.22850337923738634,4.55046240510292e-09
2.76,direct_hocbf,1,3.0966764899999997,-0.20808543,3.0966764943437033,-0.20808542805276536,4.760197874980503e-09
2.76,direct_hocbf,2,-2.6754574999999994,-0.18979498,-2.67545749977124,-0.18979497597237976,4.034111496121112e-09
2.76,direct_hocbf,3,2.86911471,0.15715104,2.8691147059945386,0.15715104160674567,4.315709892567075e-09
2.76,distributed_pd_hocbf,0,-4.671078639999999,0.49211161,-4.671078643339044,0.49211161492800354,5.9526830039858685e-09
2.76,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
2.76,distributed_pd_hocbf,2,-2.6754575,-0.18979498,-2.6754574997712397,-0.18979497597237976,4.034111546486455e-09
2.76,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
2.88,direct_hocbf,0,-2.816489,0.21582602,-2.8164889957325494,0.21582601553057168,6.179556815120486e-09
2.88,direct_hocbf,1,3.03202289,-0.19430908,3.032022892991624,-0.19430907556099136,5.353000418959315e-09
2.88,direct_hocbf,2,-2.5849730499999994,-0.1751951,-2.5849730526008594,-0.17519510399283228,4.765205374945178e-09
2.88,direct_hocbf,3,2.78076709,0.13781504,2.7807670902431587,0.13781503678958804,3.2196073042800167e-09
2.88,distributed_pd_hocbf,0,-4.671078639999999,0.49211161,-4.671078643339044,0.49211161492800354,5.9526830039858685e-09
2.88,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
2.88,distributed_pd_hocbf,2,-2.58497305,-0.1751951,-2.584973052600859,-0.17519510399283228,4.765204890175427e-09
2.88,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
3.0,direct_hocbf,0,-2.7394770799999995,0.20367944,-2.739477076469087,0.20367944338777697,4.893299048222566e-09
3.0,direct_hocbf,1,2.96571907,-0.18018593,2.9657190674720297,-0.18018592926401386,2.632927897301555e-09
3.0,direct_hocbf,2,-2.4966960600000005,-0.16093849,-2.496696058170598,-0.16093848900537547,2.082304278199829e-09
3.0,direct_hocbf,3,2.69253209,0.11853137,2.692532086767554,0.11853137070735506,3.3089360020679556e-09
3.0,distributed_pd_hocbf,0,-4.671078639999999,0.49211161,-4.671078643339044,0.49211161492800354,5.9526830039858685e-09
3.0,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
3.0,distributed_pd_hocbf,2,-2.4966960599999997,-0.16093849,-2.496696058170598,-0.16093848900537544,2.082303511150902e-09
3.0,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
3.12,direct_hocbf,0,-2.6646791300000006,0.19186722,-2.664679132781795,0.1918672171735364,3.965763028214761e-09
3.12,direct_hocbf,1,2.8976734499999997,-0.16569649,2.897673445788231,-0.16569648699742204,5.1724723401775346e-09
3.12,direct_hocbf,2,-2.40926536,-0.14680561,-2.409265355733191,-0.1468056116077267,4.559654075081549e-09
3.12,direct_hocbf,3,2.60464574,0.09935095,2.6046457364493287,0.09935094628474489,5.139103740356559e-09
3.12,distributed_pd_hocbf,0,-4.671078639999999,0.49211161,-4.671078643339044,0.49211161492800354,5.9526830039858685e-09
3.12,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
3.12,distributed_pd_hocbf,2,-2.40926536,-0.14680561,-2.409265355733191,-0.14680561160772668,4.559654065294978e-09
3.12,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
3.24,direct_hocbf,0,-2.5890828699999995,0.17991531,-2.5890828731804953,0.179915313165787,4.487511698834232e-09
3.24,direct_hocbf,1,2.8278804199999996,-0.15083915,2.8278804165294367,-0.1508391545989292,5.761506469432028e-09
3.24,direct_hocbf,2,-2.3192173600000006,-0.13223738,-2.31921735670232,-0.13223738368019297,4.941509495553815e-09
3.24,direct_hocbf,3,2.5173078899999997,0.0803143,2.517307890838598,0.0803142986041519,1.628385523509755e-09
3.24,distributed_pd_hocbf,0,-4.671078639999999,0.49211161,-4.671078643339044,0.49211161492800354,5.9526830039858685e-09
3.24,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
3.24,distributed_pd_hocbf,2,-2.32031116,-0.13241434,-2.32031116132078,-0.13241434258168333,2.899922152011401e-09
3.24,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
3.36,direct_hocbf,0,-2.512286520000001,0.16776203,-2.512286524740362,0.16776202761785683,5.305245371980051e-09
3.36,direct_hocbf,1,2.7567100499999997,-0.13569206,2.75671004552941,-0.13569205682068874,5.485817362340167e-09
3.36,direct_hocbf,2,-2.2276575999999997,-0.11741386,-2.2276575989875385,-0.11741385984855814,1.023724753419415e-09
3.36,direct_hocbf,3,2.43044569,0.06140127,2.4304456880178806,0.061401273457850916,3.9856655780577325e-09
3.36,distributed_pd_hocbf,0,-4.671078639999999,0.49211161,-4.671078643339044,0.49211161492800354,5.9526830039858685e-09
3.36,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
3.36,distributed_pd_hocbf,2,-2.23026341,-0.11783561,-2.230263412151481,-0.11783561473134659,5.197548468819436e-09
3.36,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
3.48,direct_hocbf,0,-2.4343674700000006,0.15542175,-2.434367470760475,0.1554217538065733,3.881793602897358e-09
3.48,direct_hocbf,1,2.68455071,-0.12033708,2.6845507074801955,-0.12033707520354314,5.418063530156797e-09
3.48,direct_hocbf,2,-2.135290800000001,-0.10245093,-2.135290799127003,-0.10245093027879013,9.164326901555105e-10
3.48,direct_hocbf,3,2.34392477,0.04257804,2.3439247720008245,0.04257804206036068,2.8720000686503776e-09
3.48,distributed_pd_hocbf,0,-4.671078639999999,0.49211161,-4.671078643339044,0.49211161492800354,5.9526830039858685e-09
3.48,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
3.48,distributed_pd_hocbf,2,-2.1394306699999994,-0.1031212,-2.139430666916657,-0.10312120248102383,3.957585127052529e-09
3.48,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
3.6,direct_hocbf,0,-2.3550456300000002,0.14285234,-2.3550456340330888,0.14285233965490723,4.0478256017556535e-09
3.6,direct_hocbf,1,2.6116813,-0.10483278,2.6116813014844045,-0.10483278427373716,4.524189020300826e-09
3.6,direct_hocbf,2,-2.0426411999999994,-0.0874355,-2.0426411978152474,-0.08743550326686694,3.930084050566217e-09
3.6,direct_hocbf,3,2.2576488899999996,0.02381931,2.257648893970523,0.02381931233724913,4.607362595665208e-09
3.6,distributed_pd_hocbf,0,-4.671078639999999,0.49211161,-4.671078643339044,0.49211161492800354,5.9526830039858685e-09
3.6,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
3.6,distributed_pd_hocbf,2,-2.04803437,-0.08830892,-2.048034367891125,-0.08830891633775734,4.226035312002721e-09
3.6,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
3.72,direct_hocbf,0,-2.27451571,0.1300867,-2.2745157092710437,0.13008670348539206,3.5608054295568404e-09
3.72,direct_hocbf,1,2.5383021,-0.08922111,2.5383021049511845,-0.08922110961013358,4.9665100740258654e-09
