experiment,world_id,world_seed,replicate,scenario,scenario_label,capacity_mode,capacity_label,capacity_sigma,capacity_cv,N,K,M,reserve_delta,hungarian_declared_feasible,hungarian_capacity_feasible,hungarian_false_feasible,hungarian_total_shortfall_kg,hungarian_minimum_margin_kg,hungarian_mean_margin_kg,milp_feasible,milp_optimal_certified,milp_mip_gap,milp_rescues_false_feasible,milp_solver_ms,milp_error
heterogeneity,3e082f9f67ff961d952e,3096796157,21,uniform,Aleatorio,moderate,Moderada,0.35,0.3136944755417387,18,4,12,0.2,True,True,False,0.0,0.07754140622100181,2.7948565733445108,True,True,0.0,False,20.3442,
heterogeneity,3e082f9f67ff961d952e,3096796157,21,uniform,Aleatorio,high,Alta,0.65,0.3374168805657386,18,4,12,0.2,True,False,True,3.3858530631644097,-3.3858530631644097,2.2514649178426525,True,True,0.0,True,29.0107,
heterogeneity,3e082f9f67ff961d952e,3096796157,21,uniform,Aleatorio,extreme,Extrema,1.0,0.8097648635462533,18,4,12,0.2,True,False,True,4.005706555742385,-4.005706555742385,4.310810412041887,True,True,0.0,True,11.3025,
heterogeneity,764d129d15b069913c07,2588394913,22,uniform,Aleatorio,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,1.739002593003205,2.606054603676673,True,True,0.0,False,2.4725,
heterogeneity,764d129d15b069913c07,2588394913,22,uniform,Aleatorio,low,Baja,0.15,0.17647911064054073,18,4,12,0.2,True,True,False,0.0,1.4114163954185104,2.9808454916828855,True,True,0.0,False,6.1965,
heterogeneity,764d129d15b069913c07,2588394913,22,uniform,Aleatorio,moderate,Moderada,0.35,0.34613311102602196,18,4,12,0.2,True,False,True,0.7405473819293196,-0.7405473819293196,3.365540491534253,True,True,0.0,True,35.2098,
heterogeneity,764d129d15b069913c07,2588394913,22,uniform,Aleatorio,high,Alta,0.65,0.5053292380654738,18,4,12,0.2,True,False,True,7.404543844171341,-4.8287368979337,0.77578854109014,True,True,0.0,True,39.4261,
heterogeneity,764d129d15b069913c07,2588394913,22,uniform,Aleatorio,extreme,Extrema,1.0,0.6389497853364488,18,4,12,0.2,True,True,False,0.0,0.26950546411300946,1.8964618180210289,True,True,0.0,False,4.3419,
heterogeneity,5e9203935af0a8bdb338,3554139383,23,uniform,Aleatorio,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,1.0502394666542472,2.9614176261653515,True,True,0.0,False,2.7585,
heterogeneity,5e9203935af0a8bdb338,3554139383,23,uniform,Aleatorio,low,Baja,0.15,0.15600105358001132,18,4,12,0.2,True,True,False,0.0,2.1443328065575287,2.7809024341531323,True,True,0.0,False,7.8996,
heterogeneity,5e9203935af0a8bdb338,3554139383,23,uniform,Aleatorio,moderate,Moderada,0.35,0.37969582746361524,18,4,12,0.2,True,False,True,0.07427344856677465,-0.07427344856677465,2.3193530863197167,True,True,0.0,True,28.4403,
heterogeneity,5e9203935af0a8bdb338,3554139383,23,uniform,Aleatorio,high,Alta,0.65,0.45669680832301135,18,4,12,0.2,True,False,True,7.054803976421885,-7.054803976421885,1.5283688005494667,True,True,0.0,True,6.635,
heterogeneity,5e9203935af0a8bdb338,3554139383,23,uniform,Aleatorio,extreme,Extrema,1.0,1.6275664843819075,18,4,12,0.2,True,True,False,0.0,0.18228142871008046,7.983024485581372,True,True,0.0,False,7.031,
heterogeneity,5ce304024561c316b15f,2249624402,24,uniform,Aleatorio,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,1.4849843176144475,2.8035911729783987,True,True,0.0,False,1.7382,
heterogeneity,5ce304024561c316b15f,2249624402,24,uniform,Aleatorio,low,Baja,0.15,0.12769542415361085,18,4,12,0.2,True,True,False,0.0,1.360594276195286,2.9090723183206895,True,True,0.0,False,15.4356,
heterogeneity,5ce304024561c316b15f,2249624402,24,uniform,Aleatorio,moderate,Moderada,0.35,0.2890820286184538,18,4,12,0.2,True,False,True,3.726664526038526,-3.726664526038526,2.1014098250307383,True,True,0.0,True,3.0573,
heterogeneity,5ce304024561c316b15f,2249624402,24,uniform,Aleatorio,high,Alta,0.65,0.5130505000315507,18,4,12,0.2,True,True,False,0.0,1.0151145730541231,4.186578427075114,True,True,0.0,False,3.5786,
heterogeneity,5ce304024561c316b15f,2249624402,24,uniform,Aleatorio,extreme,Extrema,1.0,1.7313666333370505,18,4,12,0.2,True,False,True,13.102401207470734,-12.901753135508539,2.975709449934584,True,True,0.0,True,2.9383,
heterogeneity,6159c9603d007b8925ee,699903394,25,uniform,Aleatorio,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,0.7824711181682851,1.6336472196670437,True,True,0.0,False,1.6838,
heterogeneity,6159c9603d007b8925ee,699903394,25,uniform,Aleatorio,low,Baja,0.15,0.11306001040243396,18,4,12,0.2,True,True,False,0.0,1.3161565425069597,1.6053759886080508,True,True,0.0,False,22.5599,
heterogeneity,6159c9603d007b8925ee,699903394,25,uniform,Aleatorio,moderate,Moderada,0.35,0.31217763902565393,18,4,12,0.2,True,False,True,0.06736211346845877,-0.06736211346845877,1.9452355604954377,True,True,0.0,True,16.5836,
heterogeneity,6159c9603d007b8925ee,699903394,25,uniform,Aleatorio,high,Alta,0.65,0.6458323856396725,18,4,12,0.2,True,False,True,4.22666872566183,-2.454345551442265,1.7124545012762844,True,True,0.0,True,15.903,
heterogeneity,6159c9603d007b8925ee,699903394,25,uniform,Aleatorio,extreme,Extrema,1.0,1.1575370029681686,18,4,12,0.2,True,False,True,4.005791033199922,-2.4066395755980654,4.429151465129325,True,True,0.0,True,23.5805,
heterogeneity,0b8ca3f1567afe56cf67,1700767565,26,uniform,Aleatorio,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,1.5192082504735627,2.467863314008115,True,True,0.0,False,1.5724,
heterogeneity,0b8ca3f1567afe56cf67,1700767565,26,uniform,Aleatorio,low,Baja,0.15,0.14365766128256402,18,4,12,0.2,True,True,False,0.0,0.2842906916845074,2.376699222650486,True,True,0.0,False,22.2083,
heterogeneity,0b8ca3f1567afe56cf67,1700767565,26,uniform,Aleatorio,moderate,Moderada,0.35,0.25619860917678644,18,4,12,0.2,True,False,True,1.5390836068729747,-1.5390836068729747,1.8293364016227016,True,True,0.0,True,23.0107,
heterogeneity,0b8ca3f1567afe56cf67,1700767565,26,uniform,Aleatorio,high,Alta,0.65,0.44760088250010854,18,4,12,0.2,True,True,False,0.0,0.26558472512270415,3.847669419666503,True,True,0.0,False,5.0857,
heterogeneity,0b8ca3f1567afe56cf67,1700767565,26,uniform,Aleatorio,extreme,Extrema,1.0,1.005553271577001,18,4,12,0.2,True,False,True,4.27952436381681,-2.1318403004272852,-0.5941725234420931,True,True,0.0,True,8.7837,
heterogeneity,b45ab7e0d6293b858290,3365397629,27,uniform,Aleatorio,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,1.1924284233139808,1.9917983650574276,True,True,0.0,False,1.5112,
heterogeneity,b45ab7e0d6293b858290,3365397629,27,uniform,Aleatorio,low,Baja,0.15,0.13927106715801144,18,4,12,0.2,True,True,False,0.0,1.0905142008693307,2.0825658941311427,True,True,0.0,False,7.9685,
heterogeneity,b45ab7e0d6293b858290,3365397629,27,uniform,Aleatorio,moderate,Moderada,0.35,0.4167895936374025,18,4,12,0.2,True,True,False,0.0,0.4203081941572613,2.5116369069362476,True,True,0.0,False,5.1509,
heterogeneity,b45ab7e0d6293b858290,3365397629,27,uniform,Aleatorio,high,Alta,0.65,0.9408860254363496,18,4,12,0.2,True,False,True,6.538970250659598,-3.7164949779437197,3.1704100471840753,True,True,0.0,True,9.8594,
heterogeneity,b45ab7e0d6293b858290,3365397629,27,uniform,Aleatorio,extreme,Extrema,1.0,0.5943344467801517,18,4,12,0.2,True,False,True,9.86904308572324,-7.949212388432514,-0.8239710599604959,True,True,0.0,True,9.2258,
heterogeneity,078169a9d69082a45128,1330667226,28,uniform,Aleatorio,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,0.5966425441131822,2.4919142047238454,True,True,0.0,False,1.5414,
heterogeneity,078169a9d69082a45128,1330667226,28,uniform,Aleatorio,low,Baja,0.15,0.12901695425387305,18,4,12,0.2,True,False,True,0.7759743543782012,-0.7759743543782012,2.901681152984227,True,True,0.0,True,8.2971,
heterogeneity,078169a9d69082a45128,1330667226,28,uniform,Aleatorio,moderate,Moderada,0.35,0.3686571357420497,18,4,12,0.2,True,False,True,0.1457320422172934,-0.1457320422172934,3.290787787930679,True,True,0.0,True,21.8616,
heterogeneity,078169a9d69082a45128,1330667226,28,uniform,Aleatorio,high,Alta,0.65,0.43923088117705156,18,4,12,0.2,True,False,True,2.231007853446838,-1.2928512378151455,0.919179208603461,True,True,0.0,True,25.2187,
heterogeneity,078169a9d69082a45128,1330667226,28,uniform,Aleatorio,extreme,Extrema,1.0,1.2523360827849177,18,4,12,0.2,True,False,True,6.896873981675617,-5.033233195302463,2.1442359984432127,True,True,0.0,True,4.5905,
heterogeneity,141b9b1ab41e4f2b34f3,21464760,29,uniform,Aleatorio,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,1.095926481130146,2.043455814803913,True,True,0.0,False,1.6039,
heterogeneity,141b9b1ab41e4f2b34f3,21464760,29,uniform,Aleatorio,low,Baja,0.15,0.14767476480560981,18,4,12,0.2,True,True,False,0.0,0.2675620207832634,2.0577581930271185,True,True,0.0,False,14.8152,
heterogeneity,141b9b1ab41e4f2b34f3,21464760,29,uniform,Aleatorio,moderate,Moderada,0.35,0.40291330206031156,18,4,12,0.2,True,False,True,3.8794899970132217,-2.391744101187836,2.123836541178365,True,True,0.0,True,4.0813,
heterogeneity,141b9b1ab41e4f2b34f3,21464760,29,uniform,Aleatorio,high,Alta,0.65,0.8982903908413877,18,4,12,0.2,True,False,True,2.8748901250517744,-2.0457803362275797,3.427318012504603,True,True,0.0,True,6.6278,
heterogeneity,141b9b1ab41e4f2b34f3,21464760,29,uniform,Aleatorio,extreme,Extrema,1.0,1.0091744781982626,18,4,12,0.2,True,False,True,13.029217142777398,-7.066196052849758,-3.0052096998298468,True,True,0.0,True,14.3362,
heterogeneity,7430f19c58a2b110ec50,2270465101,0,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,1.249219517899924,1.8522325106549833,True,True,0.0,False,1.5372,
heterogeneity,7430f19c58a2b110ec50,2270465101,0,clustered,Agrupado,low,Baja,0.15,0.15287654514815882,18,4,12,0.2,True,False,True,0.2453168904933225,-0.2453168904933225,1.4760592546082008,True,True,0.0,True,15.884,
heterogeneity,7430f19c58a2b110ec50,2270465101,0,clustered,Agrupado,moderate,Moderada,0.35,0.30737104299977297,18,4,12,0.2,True,False,True,1.0923623297440894,-0.5206539691202963,0.8846847195446039,True,True,0.0,True,26.6485,
heterogeneity,7430f19c58a2b110ec50,2270465101,0,clustered,Agrupado,high,Alta,0.65,0.6472726663498966,18,4,12,0.2,True,False,True,4.011019527670335,-3.9285817536230248,3.0430926010712334,True,True,0.0,True,22.3901,
heterogeneity,7430f19c58a2b110ec50,2270465101,0,clustered,Agrupado,extreme,Extrema,1.0,0.8495836189846856,18,4,12,0.2,True,False,True,6.854327874816325,-6.62890859099414,2.3731470068718377,True,True,0.0,True,3.9909,
heterogeneity,81283c7c0238c58c5436,945475149,1,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,1.4189073634017912,2.1484824530042923,True,True,0.0,False,2.454,
heterogeneity,81283c7c0238c58c5436,945475149,1,clustered,Agrupado,low,Baja,0.15,0.14012129367355,18,4,12,0.2,True,True,False,0.0,2.012579401578691,2.8394230568409906,True,True,0.0,False,20.2149,
heterogeneity,81283c7c0238c58c5436,945475149,1,clustered,Agrupado,moderate,Moderada,0.35,0.3930640057684181,18,4,12,0.2,True,False,True,1.4475799940122869,-1.445839345568995,2.191221824898888,True,True,0.0,True,24.6322,
heterogeneity,81283c7c0238c58c5436,945475149,1,clustered,Agrupado,high,Alta,0.65,1.1247448642885451,18,4,12,0.2,True,False,True,10.837830486917209,-5.473033007340609,2.3407215180354046,True,True,0.0,True,17.568,
heterogeneity,81283c7c0238c58c5436,945475149,1,clustered,Agrupado,extreme,Extrema,1.0,0.8103437597705547,18,4,12,0.2,True,False,True,4.901832808567862,-4.901832808567862,0.9168128465123742,True,True,0.0,True,9.6009,
heterogeneity,c497ee92fa24a2a63d4d,3248329597,2,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,0.7001431263035496,1.5136567188416954,True,True,0.0,False,2.9491,
heterogeneity,c497ee92fa24a2a63d4d,3248329597,2,clustered,Agrupado,low,Baja,0.15,0.162049164303812,18,4,12,0.2,True,False,True,0.9550355997671041,-0.9550355997671041,0.7580251541500704,True,True,0.0,True,43.4682,
heterogeneity,c497ee92fa24a2a63d4d,3248329597,2,clustered,Agrupado,moderate,Moderada,0.35,0.3729580385346877,18,4,12,0.2,True,True,False,0.0,1.385972037069024,3.458083127066668,True,True,0.0,False,27.7337,
heterogeneity,c497ee92fa24a2a63d4d,3248329597,2,clustered,Agrupado,high,Alta,0.65,0.6042573058797045,18,4,12,0.2,True,False,True,0.809210119214119,-0.809210119214119,1.5253663491185532,True,True,0.0,True,17.4911,
heterogeneity,c497ee92fa24a2a63d4d,3248329597,2,clustered,Agrupado,extreme,Extrema,1.0,0.9762726372882753,18,4,12,0.2,True,False,True,12.181838870348106,-10.130774547041668,4.359003244283219,True,True,0.0,True,25.6373,
heterogeneity,bc465273aaa129c5ffa7,4290526416,3,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,0.687611265910089,1.94578361698563,True,True,0.0,False,1.8379,
heterogeneity,bc465273aaa129c5ffa7,4290526416,3,clustered,Agrupado,low,Baja,0.15,0.19311709525355228,18,4,12,0.2,True,False,True,0.4002457231551144,-0.4002457231551144,2.403777266837152,True,True,0.0,True,65.2839,
heterogeneity,bc465273aaa129c5ffa7,4290526416,3,clustered,Agrupado,moderate,Moderada,0.35,0.417491563057088,18,4,12,0.2,True,False,True,0.7379810547362595,-0.7379810547362595,3.9789561847400767,True,True,0.0,True,30.4827,
heterogeneity,bc465273aaa129c5ffa7,4290526416,3,clustered,Agrupado,high,Alta,0.65,0.891303857664164,18,4,12,0.2,True,False,True,5.906273570262638,-2.9854156911441834,1.863490413662873,True,True,0.0,True,20.4256,
heterogeneity,bc465273aaa129c5ffa7,4290526416,3,clustered,Agrupado,extreme,Extrema,1.0,1.005845169650391,18,4,12,0.2,True,False,True,10.66935491737509,-5.442039841706178,4.96042726317463,True,True,0.0,True,24.9297,
heterogeneity,76be15df8ff09795075f,2897020291,4,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,1.0842300114913357,2.7409359625238783,True,True,0.0,False,1.9136,
heterogeneity,76be15df8ff09795075f,2897020291,4,clustered,Agrupado,low,Baja,0.15,0.10092339559072228,18,4,12,0.2,True,True,False,0.0,1.8927350242100793,2.7418826470488193,True,True,0.0,False,48.5799,
heterogeneity,76be15df8ff09795075f,2897020291,4,clustered,Agrupado,moderate,Moderada,0.35,0.3448947014224923,18,4,12,0.2,True,False,True,2.3503809928438084,-2.3503809928438084,2.393829739247394,True,True,1.2191909157241786e-16,True,45.6029,
heterogeneity,76be15df8ff09795075f,2897020291,4,clustered,Agrupado,high,Alta,0.65,0.6508221456407158,18,4,12,0.2,True,True,False,0.0,0.455582753364725,3.88348788018905,True,True,0.0,False,5.875,
heterogeneity,76be15df8ff09795075f,2897020291,4,clustered,Agrupado,extreme,Extrema,1.0,0.7092225532604388,18,4,12,0.2,True,True,False,0.0,0.2569008325263442,3.191260093811492,True,True,0.0,False,21.2292,
heterogeneity,e86553b23e1a5acecdfd,591911125,5,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,0.3284284846760954,1.820508211543637,True,True,0.0,False,2.9207,
heterogeneity,e86553b23e1a5acecdfd,591911125,5,clustered,Agrupado,low,Baja,0.15,0.1253247322697924,18,4,12,0.2,True,False,True,0.09359356061073498,-0.09359356061073498,1.758393537041945,True,True,0.0,True,16.6518,
heterogeneity,e86553b23e1a5acecdfd,591911125,5,clustered,Agrupado,moderate,Moderada,0.35,0.42197171486289936,18,4,12,0.2,True,False,True,0.41070223321652044,-0.21106974159633474,0.6029689364160835,True,True,0.0,True,32.5642,
heterogeneity,e86553b23e1a5acecdfd,591911125,5,clustered,Agrupado,high,Alta,0.65,0.5973755442670738,18,4,12,0.2,True,False,True,3.762886436072584,-3.762886436072584,2.681898619855021,True,True,0.0,True,20.3833,
heterogeneity,e86553b23e1a5acecdfd,591911125,5,clustered,Agrupado,extreme,Extrema,1.0,0.7326176614892198,18,4,12,0.2,True,False,True,9.743745817363749,-7.115878134970721,-0.11876314456784076,True,True,0.0,True,63.4748,
heterogeneity,a7debff04ea8dcae736b,1693788951,6,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,0.7702738859333191,2.296732081524548,True,True,0.0,False,2.3276,
heterogeneity,a7debff04ea8dcae736b,1693788951,6,clustered,Agrupado,low,Baja,0.15,0.20165812124371257,18,4,12,0.2,True,False,True,0.4988184002332172,-0.4988184002332172,2.5910095600157486,True,True,0.0,True,37.741,
heterogeneity,a7debff04ea8dcae736b,1693788951,6,clustered,Agrupado,moderate,Moderada,0.35,0.23580655094258726,18,4,12,0.2,True,False,True,1.0820246262983577,-1.0820246262983577,2.839178144467968,True,True,0.0,True,100.4762,
heterogeneity,a7debff04ea8dcae736b,1693788951,6,clustered,Agrupado,high,Alta,0.65,0.7127435156626847,18,4,12,0.2,True,False,True,8.686255216591247,-8.686255216591247,1.5207654305336056,True,True,0.0,True,77.688,
heterogeneity,a7debff04ea8dcae736b,1693788951,6,clustered,Agrupado,extreme,Extrema,1.0,0.7598676762438749,18,4,12,0.2,True,True,False,0.0,0.3916168056157989,4.381045253214456,True,True,0.0,False,26.9175,
heterogeneity,513c877034c1ea92f5ec,3891711,7,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,1.5920281499991447,3.105489449544204,True,True,0.0,False,1.8966,
heterogeneity,513c877034c1ea92f5ec,3891711,7,clustered,Agrupado,low,Baja,0.15,0.14356823897131252,18,4,12,0.2,True,True,False,0.0,1.7421279019766693,3.2805144926066117,True,True,0.0,False,72.7367,
heterogeneity,513c877034c1ea92f5ec,3891711,7,clustered,Agrupado,moderate,Moderada,0.35,0.3686549797513398,18,4,12,0.2,True,False,True,2.6349232993228284,-2.6349232993228284,2.6152507096926607,True,True,0.0,True,23.9846,
heterogeneity,513c877034c1ea92f5ec,3891711,7,clustered,Agrupado,high,Alta,0.65,0.48496765026069816,18,4,12,0.2,True,True,False,0.0,0.34382149967234943,3.8884613422359404,True,True,0.0,False,11.8829,
heterogeneity,513c877034c1ea92f5ec,3891711,7,clustered,Agrupado,extreme,Extrema,1.0,0.9494815328011464,18,4,12,0.2,True,False,True,2.215774155551742,-2.215774155551742,3.6564538889891733,True,True,0.0,True,31.1939,
heterogeneity,6cf7d2c7a47d537ebad5,2756073986,8,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,1.5841258093530861,2.818959074087169,True,True,0.0,False,1.6041,
heterogeneity,6cf7d2c7a47d537ebad5,2756073986,8,clustered,Agrupado,low,Baja,0.15,0.1513924118841605,18,4,12,0.2,True,True,False,0.0,2.731867972893813,3.2851865165604646,True,True,0.0,False,39.8728,
heterogeneity,6cf7d2c7a47d537ebad5,2756073986,8,clustered,Agrupado,moderate,Moderada,0.35,0.4533533945883371,18,4,12,0.2,True,False,True,2.841589006692331,-2.841589006692331,2.470530809476795,True,True,0.0,True,39.7942,
heterogeneity,6cf7d2c7a47d537ebad5,2756073986,8,clustered,Agrupado,high,Alta,0.65,0.7645088005755858,18,4,12,0.2,True,False,True,3.8624175480473184,-3.8624175480473184,1.0864337879147097,True,True,0.0,True,43.2609,
heterogeneity,6cf7d2c7a47d537ebad5,2756073986,8,clustered,Agrupado,extreme,Extrema,1.0,0.528576116113342,18,4,12,0.2,True,False,True,9.06094915997933,-7.742580541959004,0.3789340988188765,True,True,0.0,True,16.5426,
heterogeneity,9d34bd9e297a21b42964,4056542908,9,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,1.1846421418924606,1.9611762251713956,True,True,0.0,False,1.7488,
heterogeneity,9d34bd9e297a21b42964,4056542908,9,clustered,Agrupado,low,Baja,0.15,0.16340883360856792,18,4,12,0.2,True,False,True,0.6072252498810755,-0.6072252498810755,1.640983499070829,True,True,0.0,True,43.7588,
heterogeneity,9d34bd9e297a21b42964,4056542908,9,clustered,Agrupado,moderate,Moderada,0.35,0.2739716641679312,18,4,12,0.2,True,True,False,0.0,0.07412704951526194,2.044974756779416,True,True,0.0,False,42.5111,
heterogeneity,9d34bd9e297a21b42964,4056542908,9,clustered,Agrupado,high,Alta,0.65,0.7285388848450514,18,4,12,0.2,True,False,True,6.704303799485427,-4.589331169756727,-0.24059787107673714,True,True,0.0,True,34.729,
heterogeneity,9d34bd9e297a21b42964,4056542908,9,clustered,Agrupado,extreme,Extrema,1.0,1.086226396859771,18,4,12,0.2,True,False,True,2.1150123952300146,-1.5492931085529542,1.383557652778638,True,True,0.0,True,20.7631,
heterogeneity,059981b8533ec82127b1,1177548324,10,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,1.0230288891447579,1.9636210082931917,True,True,0.0,False,1.6982,
heterogeneity,059981b8533ec82127b1,1177548324,10,clustered,Agrupado,low,Baja,0.15,0.15576127004838106,18,4,12,0.2,True,True,False,0.0,1.7014432727000752,2.3547145196944266,True,True,0.0,False,23.2863,
heterogeneity,059981b8533ec82127b1,1177548324,10,clustered,Agrupado,moderate,Moderada,0.35,0.27988405219483065,18,4,12,0.2,True,False,True,2.145717124725511,-2.145717124725511,1.57465614173989,True,True,0.0,True,23.439,
heterogeneity,059981b8533ec82127b1,1177548324,10,clustered,Agrupado,high,Alta,0.65,0.6001062499050079,18,4,12,0.2,True,False,True,0.16770977787909302,-0.16770977787909302,2.489510932663579,True,True,0.0,True,31.1901,
heterogeneity,059981b8533ec82127b1,1177548324,10,clustered,Agrupado,extreme,Extrema,1.0,0.9872366536746442,18,4,12,0.2,True,False,True,12.517008037609518,-11.60196567571566,1.6543045657529092,True,True,0.0,True,18.1885,
heterogeneity,792bdf42f44acf6a5f62,2267761397,11,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,2.992718294494093,3.588095911401343,True,True,0.0,False,1.6178,
heterogeneity,792bdf42f44acf6a5f62,2267761397,11,clustered,Agrupado,low,Baja,0.15,0.11826082988966212,18,4,12,0.2,True,True,False,0.0,3.4679425716566064,4.310532903217995,True,True,0.0,False,6.7266,
heterogeneity,792bdf42f44acf6a5f62,2267761397,11,clustered,Agrupado,moderate,Moderada,0.35,0.3204682001566072,18,4,12,0.2,True,True,False,0.0,1.118451096855214,4.5276786129364215,True,True,0.0,False,15.0512,
heterogeneity,792bdf42f44acf6a5f62,2267761397,11,clustered,Agrupado,high,Alta,0.65,0.49955913112626565,18,4,12,0.2,True,False,True,3.9162025367720976,-3.9162025367720976,2.331289716570826,True,True,0.0,True,5.1785,
heterogeneity,792bdf42f44acf6a5f62,2267761397,11,clustered,Agrupado,extreme,Extrema,1.0,0.9202580757060236,18,4,12,0.2,True,False,True,4.999174199231376,-4.999174199231376,5.705751197203144,True,True,0.0,True,5.0951,
heterogeneity,04fd9458c91d7cc364ca,1214701389,12,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,0.9696827800340593,2.542030582928008,True,True,0.0,False,1.554,
heterogeneity,04fd9458c91d7cc364ca,1214701389,12,clustered,Agrupado,low,Baja,0.15,0.158251018372712,18,4,12,0.2,True,True,False,0.0,0.3300256527351362,2.696121261402265,True,True,0.0,False,14.2661,
heterogeneity,04fd9458c91d7cc364ca,1214701389,12,clustered,Agrupado,moderate,Moderada,0.35,0.4127495112021517,18,4,12,0.2,True,True,False,0.0,0.8914721440609661,3.5385611547362674,True,True,0.0,False,8.8781,
heterogeneity,04fd9458c91d7cc364ca,1214701389,12,clustered,Agrupado,high,Alta,0.65,0.7421348736619258,18,4,12,0.2,True,False,True,11.019436675949503,-8.878047010842485,1.474335182538909,True,True,0.0,True,10.3055,
