method,method_label,scenario,seed,n_robots,world_hash,target_reached,safe_transport_success,any_collision,timeout,numerical_failure,termination_reason,time_to_target_s,final_position_error_m,final_orientation_error_rad,min_clearance_m,raw_barrier_violation_rate,safe_barrier_violation_rate,exec_barrier_violation_rate,guard_intervention_norm,wrench_realization_rmse,saturation_fraction,positive_hamiltonian_delta_rate,mechanical_work_j,force_effort_n2s,messages,runtime_wall_s,steps,max_mechanics_residual,positions_repaired_after_integration
cbf_wrench_local,Local CBF wrench filter,multi_load_clutter,575102,4,ccb8afe1f921a27a7598986ee9e00c7b95263eb8d17d34a48800c8dc06b4a07d,0,0,0,1,0,timeout,45.0,8.360170083482338,0.0021320868431162765,0.09088695414037634,0.85,0.0,0.0,6858.4683017939105,6.755637497421595e-16,0.0,0.13,168.54236119097664,2611.7513318787787,2400,0.3221407000091858,300,1.4212589332811784e-14,0
damped_hamiltonian_raw,Damped Hamiltonian (RAW),multi_load_clutter,575102,4,ccb8afe1f921a27a7598986ee9e00c7b95263eb8d17d34a48800c8dc06b4a07d,0,0,1,0,0,collision,45.0,1.3926407105653191,0.03625176326187196,-0.01971774805640364,0.5378787878787878,0.5378787878787878,0.5378787878787878,0.0,5.687798468108498e-16,0.0,0.0,198.2675034147896,1561.484901279212,0,0.13302579999435693,132,5.6348603740594785e-14,0
damped_hamiltonian_cbf,Damped Hamiltonian + CBF,multi_load_clutter,575102,4,ccb8afe1f921a27a7598986ee9e00c7b95263eb8d17d34a48800c8dc06b4a07d,0,0,0,1,0,timeout,45.0,8.360170082912527,0.001224720562403192,0.08849949992065326,0.8466666666666667,0.0,0.0,7203.5162313755345,5.665779412453512e-16,0.0,0.13,159.84670870955048,2457.4505345999537,2400,0.33215430000564083,300,1.0658141036401503e-14,0
distributed_preview_cbf,Distributed preview-CBF,multi_load_clutter,575102,4,ccb8afe1f921a27a7598986ee9e00c7b95263eb8d17d34a48800c8dc06b4a07d,0,0,0,1,0,timeout,45.0,8.360170083333278,0.0015459101934713892,0.16225872756189524,0.84,0.0,0.0,6730.910576319512,6.842658902236674e-16,0.0,0.13333333333333333,152.79854567772185,2285.741492359493,2400,0.3383630999887828,300,8.379058453350832e-15,0
centralized_preview_reference,Centralized preview reference,multi_load_clutter,575102,4,ccb8afe1f921a27a7598986ee9e00c7b95263eb8d17d34a48800c8dc06b4a07d,0,0,0,1,0,timeout,45.0,8.360170083296573,0.0011242070130608184,0.19780635427446996,0.8366666666666667,0.0,0.0,6688.467189848333,4.431212854411443e-16,0.0,0.13,148.23509281853197,2192.53856453564,3600,0.3517467000056058,300,1.0934428697813142e-14,0
pose_pd_raw,Pose PD (RAW),multi_load_clutter,575103,4,33d305ae5cc4769099afcdcab1ed988fdcb6cb2aa8363711340a9f547c67741c,0,0,1,0,0,collision,45.0,0.850466182068225,0.017850337148600293,-0.015693973841007514,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.0,8.450842590537363e-16,0.0,0.0,210.82717683027403,1594.2729672661087,0,0.15862860000925139,133,6.018064239999638e-14,0
apf_wrench_heuristic,APF wrench heuristic,multi_load_clutter,575103,4,33d305ae5cc4769099afcdcab1ed988fdcb6cb2aa8363711340a9f547c67741c,0,0,0,1,0,timeout,45.0,9.069836172680438,0.0021320868431162765,0.6940336174936896,0.04666666666666667,0.04666666666666667,0.04666666666666667,0.0,7.647989322109681e-16,0.0,0.39,168.1554237894445,2848.065722033994,0,0.28068110000458546,300,5.6208871445855666e-14,0
velocity_obstacle_proxy,Velocity-obstacle proxy,multi_load_clutter,575103,4,33d305ae5cc4769099afcdcab1ed988fdcb6cb2aa8363711340a9f547c67741c,1,1,0,0,0,target_reached,30.299999999999997,0.2710340624745596,0.003394911020432989,0.5825811225595074,0.15841584158415842,0.15841584158415842,0.15841584158415842,0.0,1.5306022992562462e-15,0.0,0.034653465346534656,279.6297079235951,4081.1080778691717,0,0.18765619999612682,202,6.824684607841713e-14,0
cbf_wrench_local,Local CBF wrench filter,multi_load_clutter,575103,4,33d305ae5cc4769099afcdcab1ed988fdcb6cb2aa8363711340a9f547c67741c,0,0,0,1,0,timeout,45.0,8.360170083482338,0.0021320868431162765,0.09088695414037634,0.85,0.0,0.0,6873.631065851441,6.317120716015049e-16,0.0,0.13,164.69365726680738,2579.7393190467396,2400,0.2979475000174716,300,9.155133597044475e-15,0
damped_hamiltonian_raw,Damped Hamiltonian (RAW),multi_load_clutter,575103,4,33d305ae5cc4769099afcdcab1ed988fdcb6cb2aa8363711340a9f547c67741c,0,0,1,0,0,collision,45.0,1.3820789988301794,0.03625176326187196,-0.007790026382211657,0.5303030303030303,0.5303030303030303,0.5303030303030303,0.0,6.406141509459394e-16,0.0,0.0,195.30201278585105,1538.2037648300652,0,0.12699920000159182,132,5.617377434969653e-14,0
damped_hamiltonian_cbf,Damped Hamiltonian + CBF,multi_load_clutter,575103,4,33d305ae5cc4769099afcdcab1ed988fdcb6cb2aa8363711340a9f547c67741c,0,0,0,1,0,timeout,45.0,8.360170082912527,0.001224720562403192,0.08849949992065326,0.8466666666666667,0.0,0.0,7219.772223899883,5.285720317436196e-16,0.0,0.13,155.86088932429342,2402.739786345839,2400,0.3215806999942288,300,9.155133597044475e-15,0
distributed_preview_cbf,Distributed preview-CBF,multi_load_clutter,575103,4,33d305ae5cc4769099afcdcab1ed988fdcb6cb2aa8363711340a9f547c67741c,0,0,0,1,0,timeout,45.0,8.360170083333278,0.0015459101934713892,0.16225872756189524,0.84,0.0,0.0,6751.163088789393,7.507400131620618e-16,0.0,0.13333333333333333,150.54561104048116,2320.47304789456,2400,0.3375508000026457,300,8.188600426433445e-15,0
centralized_preview_reference,Centralized preview reference,multi_load_clutter,575103,4,33d305ae5cc4769099afcdcab1ed988fdcb6cb2aa8363711340a9f547c67741c,0,0,0,1,0,timeout,45.0,8.360170083296573,0.0011242070130608184,0.19780635427446996,0.8366666666666667,0.0,0.0,6709.693193495025,4.3222058824709264e-16,0.0,0.13,146.0500846608521,2233.5337412857275,3600,0.3751341000024695,300,8.881784197001252e-15,0
pose_pd_raw,Pose PD (RAW),multi_load_clutter,575104,4,a95ac5b313058dd803db7ba0d3a2ab58fda1ced82f997d3c4c38637e9334c29d,0,0,1,0,0,collision,45.0,0.8891005709019242,0.014843823451718308,-0.007189594612237282,0.5151515151515151,0.5151515151515151,0.5151515151515151,0.0,6.508404843970193e-16,0.0,0.0,215.2752422745264,1627.9175115441528,0,0.15092770001501776,132,5.563712961761462e-14,0
apf_wrench_heuristic,APF wrench heuristic,multi_load_clutter,575104,4,a95ac5b313058dd803db7ba0d3a2ab58fda1ced82f997d3c4c38637e9334c29d,0,0,0,1,0,timeout,45.0,9.069795799759733,0.0021320868431162765,0.688643662368416,0.043333333333333335,0.043333333333333335,0.043333333333333335,0.0,6.334123833377904e-16,0.0,0.38333333333333336,173.2832648993681,2869.6626457407283,0,0.2975517000013497,300,5.6051311212205163e-14,0
velocity_obstacle_proxy,Velocity-obstacle proxy,multi_load_clutter,575104,4,a95ac5b313058dd803db7ba0d3a2ab58fda1ced82f997d3c4c38637e9334c29d,1,1,0,0,0,target_reached,34.65,0.267277371730141,0.011323469656767227,0.7431293102232741,0.12987012987012986,0.12987012987012986,0.12987012987012986,0.0,1.4379595523901407,0.004329004329004329,0.017316017316017316,284.4889948159504,7047.198767219785,0,0.24301510001532733,231,5.78344148577961e-14,0
cbf_wrench_local,Local CBF wrench filter,multi_load_clutter,575104,4,a95ac5b313058dd803db7ba0d3a2ab58fda1ced82f997d3c4c38637e9334c29d,0,0,0,1,0,timeout,45.0,8.360170083482338,0.0021320868431162765,0.09088695414037634,0.8466666666666667,0.0,0.0,6849.452425330916,6.346193013387891e-16,0.0,0.13,170.52333269721282,2611.980273554739,2400,0.35354469998856075,300,7.944109290391274e-15,0
damped_hamiltonian_raw,Damped Hamiltonian (RAW),multi_load_clutter,575104,4,a95ac5b313058dd803db7ba0d3a2ab58fda1ced82f997d3c4c38637e9334c29d,0,0,1,0,0,collision,45.0,1.396734874183361,0.03625176326187196,-0.01238957446584793,0.5227272727272727,0.5227272727272727,0.5227272727272727,0.0,7.632958516880229e-16,0.0,0.0,199.4231241264588,1570.557316888719,0,0.15124519998789765,132,5.332446377297866e-14,0
damped_hamiltonian_cbf,Damped Hamiltonian + CBF,multi_load_clutter,575104,4,a95ac5b313058dd803db7ba0d3a2ab58fda1ced82f997d3c4c38637e9334c29d,0,0,0,1,0,timeout,45.0,8.360170082912527,0.001224720562403192,0.08849949992065326,0.8433333333333334,0.0,0.0,7194.107419752766,6.273778298363445e-16,0.0,0.13,161.00629509125346,2439.087824492995,2400,0.31533119999221526,300,1.3235423104896984e-14,0
distributed_preview_cbf,Distributed preview-CBF,multi_load_clutter,575104,4,a95ac5b313058dd803db7ba0d3a2ab58fda1ced82f997d3c4c38637e9334c29d,0,0,0,1,0,timeout,45.0,8.360170083333278,0.0015459101934713892,0.16225872756189524,0.8366666666666667,0.0,0.0,6718.838043055704,6.038298958594771e-16,0.0,0.13333333333333333,155.46459074204174,2316.4065458245186,2400,0.35438959999009967,300,8.747542958250513e-15,0
centralized_preview_reference,Centralized preview reference,multi_load_clutter,575104,4,a95ac5b313058dd803db7ba0d3a2ab58fda1ced82f997d3c4c38637e9334c29d,0,0,0,1,0,timeout,45.0,8.360170083296573,0.0011242070130608184,0.19780635427446996,0.8333333333333334,0.0,0.0,6676.073757528483,6.212525646502538e-16,0.0,0.13,150.72118601286658,2221.858943950051,3600,0.40257910001673736,300,1.4295603459064552e-14,0
pose_pd_raw,Pose PD (RAW),multi_load_clutter,575105,4,6e5d6219bf573f99e7380b2f52522c802cbb41bc88ee4d75ace5d6ac6c1b86b6,0,0,1,0,0,collision,45.0,0.9126064235128318,0.011691457463185895,-0.0009286185527316859,0.5190839694656488,0.5190839694656488,0.5190839694656488,0.0,6.675904235646094e-16,0.0,0.0,212.0480510712063,1603.5832471447427,0,0.13602619999437593,131,5.490207208156616e-14,0
apf_wrench_heuristic,APF wrench heuristic,multi_load_clutter,575105,4,6e5d6219bf573f99e7380b2f52522c802cbb41bc88ee4d75ace5d6ac6c1b86b6,0,0,0,1,0,timeout,45.0,9.069817125957378,0.0021320868431162765,0.6318461862695688,0.05,0.05,0.05,0.0,6.626176048298892e-16,0.0,0.38666666666666666,167.9648154169013,2829.012250594377,0,0.3161420999967959,300,5.490207208156616e-14,0
velocity_obstacle_proxy,Velocity-obstacle proxy,multi_load_clutter,575105,4,6e5d6219bf573f99e7380b2f52522c802cbb41bc88ee4d75ace5d6ac6c1b86b6,1,1,0,0,0,target_reached,30.45,0.2719245097502638,0.002448527053840799,0.6784903254723647,0.15763546798029557,0.15763546798029557,0.15763546798029557,0.0,6.500800004270028e-16,0.0,0.014778325123152709,254.51159426760444,3482.842993214275,0,0.19298920000437647,203,6.073478075051767e-14,0
cbf_wrench_local,Local CBF wrench filter,multi_load_clutter,575105,4,6e5d6219bf573f99e7380b2f52522c802cbb41bc88ee4d75ace5d6ac6c1b86b6,0,0,0,1,0,timeout,45.0,8.360170083482338,0.0021320868431162765,0.09088695414037634,0.8533333333333334,0.0,0.0,6909.965649014843,6.154185845673384e-16,0.0,0.13,163.18065040419285,2606.033653993862,2400,0.36257160000968724,300,8.152394204457378e-15,0
damped_hamiltonian_raw,Damped Hamiltonian (RAW),multi_load_clutter,575105,4,6e5d6219bf573f99e7380b2f52522c802cbb41bc88ee4d75ace5d6ac6c1b86b6,0,0,1,0,0,collision,45.0,1.3861531050437803,0.03625176326187196,-0.039257068650190685,0.5303030303030303,0.5303030303030303,0.5303030303030303,0.0,1.0266730578892045e-15,0.0,0.0,196.44325538707884,1547.1633024059001,0,0.13534820001223125,132,5.79059805326573e-14,0
damped_hamiltonian_cbf,Damped Hamiltonian + CBF,multi_load_clutter,575105,4,6e5d6219bf573f99e7380b2f52522c802cbb41bc88ee4d75ace5d6ac6c1b86b6,0,0,0,1,0,timeout,45.0,8.360170082912527,0.001224720562403192,0.0884994999206537,0.85,0.0,0.0,7261.76160046526,7.378538987894387e-16,0.0,0.13,154.7999443795858,2476.765032420755,2400,0.32790019997628406,300,8.881784197001252e-15,0
distributed_preview_cbf,Distributed preview-CBF,multi_load_clutter,575105,4,6e5d6219bf573f99e7380b2f52522c802cbb41bc88ee4d75ace5d6ac6c1b86b6,0,0,0,1,0,timeout,45.0,8.360170083333278,0.0015459101934713892,0.16225872756189524,0.8433333333333334,0.0,0.0,6777.372680679222,8.161655606498981e-16,0.0,0.13333333333333333,149.57952535791938,2279.125718535505,2400,0.3333612999995239,300,1.4273168140722167e-14,0
centralized_preview_reference,Centralized preview reference,multi_load_clutter,575105,4,6e5d6219bf573f99e7380b2f52522c802cbb41bc88ee4d75ace5d6ac6c1b86b6,0,0,0,1,0,timeout,45.0,8.360170083296573,0.0011242070130608184,0.19780635427446996,0.84,0.0,0.0,6735.1268073468445,5.236643824859982e-16,0.0,0.13,145.21649065658568,2196.050714237482,3600,0.41276900001685135,300,8.881784197001252e-15,0
pose_pd_raw,Pose PD (RAW),multi_load_clutter,575100,8,1327691f91ac7f7b5e606883971ce5a3c5889c3c89dbf5cee91c6b0a15cc5385,1,1,0,0,0,target_reached,24.9,0.24776759510495602,0.04458415406985994,0.0104154038480469,0.43373493975903615,0.43373493975903615,0.43373493975903615,0.0,9.447656165657867e-16,0.0,0.0,212.6291652702127,804.5423760174514,0,0.25519440000061877,166,5.721387620168e-14,0
apf_wrench_heuristic,APF wrench heuristic,multi_load_clutter,575100,8,1327691f91ac7f7b5e606883971ce5a3c5889c3c89dbf5cee91c6b0a15cc5385,0,0,0,1,0,timeout,45.0,8.94110300722991,0.0021320868431162765,0.526804747741002,0.04666666666666667,0.04666666666666667,0.04666666666666667,0.0,8.277127546896575e-16,0.0,0.37333333333333335,170.12447624232766,1357.6452761925923,0,0.444314199994551,300,5.449284046990204e-14,0
velocity_obstacle_proxy,Velocity-obstacle proxy,multi_load_clutter,575100,8,1327691f91ac7f7b5e606883971ce5a3c5889c3c89dbf5cee91c6b0a15cc5385,1,1,0,0,0,target_reached,28.349999999999998,0.27459924821116755,0.01800722760872686,0.4826557983679583,0.13756613756613756,0.13756613756613756,0.13756613756613756,0.0,9.673602858992343e-16,0.0,0.021164021164021163,276.5376957313768,1830.4645953079796,0,0.2813680999970529,189,5.880829458754515e-14,0
cbf_wrench_local,Local CBF wrench filter,multi_load_clutter,575100,8,1327691f91ac7f7b5e606883971ce5a3c5889c3c89dbf5cee91c6b0a15cc5385,0,0,0,1,0,timeout,45.0,8.22387072250437,0.0021320868431162765,0.08852232641762442,0.8466666666666667,0.5133333333333333,0.5133333333333333,6757.158619288456,7.417381408542244e-16,0.0,0.15,169.37880827508147,1333.825959037105,4800,0.4446479999751318,300,9.441466109136565e-15,0
damped_hamiltonian_raw,Damped Hamiltonian (RAW),multi_load_clutter,575100,8,1327691f91ac7f7b5e606883971ce5a3c5889c3c89dbf5cee91c6b0a15cc5385,0,0,1,0,0,collision,45.0,1.8029000156309727,0.016037971409749385,-0.011841913689865924,0.4628099173553719,0.4628099173553719,0.4628099173553719,0.0,8.329969440311298e-16,0.0,0.0,196.51766353768375,776.1461049390834,0,0.16780710002058186,121,5.513864278998695e-14,0
damped_hamiltonian_cbf,Damped Hamiltonian + CBF,multi_load_clutter,575100,8,1327691f91ac7f7b5e606883971ce5a3c5889c3c89dbf5cee91c6b0a15cc5385,0,0,0,1,0,timeout,45.0,8.223870716487758,0.001224720562403192,0.08942059890796256,0.8433333333333334,0.5166666666666667,0.5166666666666667,7090.016457503999,8.114932314931092e-16,0.0,0.15,159.97056731883947,1232.2444179444715,4800,0.4394392000103835,300,1.4708674422151798e-14,0
distributed_preview_cbf,Distributed preview-CBF,multi_load_clutter,575100,8,1327691f91ac7f7b5e606883971ce5a3c5889c3c89dbf5cee91c6b0a15cc5385,0,0,0,1,0,timeout,45.0,8.223870722345223,0.0015459101934713892,0.09525264687106166,0.8366666666666667,0.5,0.5,6625.737328085015,7.488973127807806e-16,0.0,0.15,154.54966512628133,1171.018049367632,4800,0.4372276000212878,300,2.1729761977098413e-14,0
centralized_preview_reference,Centralized preview reference,multi_load_clutter,575100,8,1327691f91ac7f7b5e606883971ce5a3c5889c3c89dbf5cee91c6b0a15cc5385,0,0,0,1,0,timeout,45.0,8.22387072230594,0.0011242070130608184,0.025007960285015007,0.8333333333333334,0.49666666666666665,0.49666666666666665,6584.499732437503,9.33575102804738e-16,0.0,0.15333333333333332,149.81191356049828,1124.9216347252589,16800,0.4747990000178106,300,1.4383281002407285e-14,0
pose_pd_raw,Pose PD (RAW),multi_load_clutter,575101,8,f5ce886a9f0efb39477c64df633d8ef3ae52c3f1fa8e36f2600c929756fc124f,0,0,1,0,0,collision,45.0,1.2834534056745863,0.027529919882557596,-0.008026663482042673,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.0,1.058078186115047e-15,0.0,0.0,217.62062711282883,823.9820746663961,0,0.18542610001168214,121,5.586352782499797e-14,0
apf_wrench_heuristic,APF wrench heuristic,multi_load_clutter,575101,8,f5ce886a9f0efb39477c64df633d8ef3ae52c3f1fa8e36f2600c929756fc124f,0,0,0,1,0,timeout,45.0,8.941041253264736,0.0021320868431162765,0.4041263511959681,0.05,0.05,0.05,0.0,8.717181318603578e-16,0.0,0.37333333333333335,174.60498920117743,1373.5905778374652,0,0.39956530000199564,300,5.586352782499797e-14,0
velocity_obstacle_proxy,Velocity-obstacle proxy,multi_load_clutter,575101,8,f5ce886a9f0efb39477c64df633d8ef3ae52c3f1fa8e36f2600c929756fc124f,1,1,0,0,0,target_reached,28.95,0.27477699853249066,0.013130124590079006,0.48768365078087067,0.16580310880829016,0.16580310880829016,0.16580310880829016,0.0,1.0047662315522115e-15,0.0,0.02072538860103627,251.5897157450548,1282.254971126693,0,0.26756889998796396,193,5.586352782499797e-14,0
cbf_wrench_local,Local CBF wrench filter,multi_load_clutter,575101,8,f5ce886a9f0efb39477c64df633d8ef3ae52c3f1fa8e36f2600c929756fc124f,0,0,0,1,0,timeout,45.0,8.22387072250437,0.0021320868431162765,0.08852232641768704,0.8466666666666667,0.51,0.51,6782.742334428128,7.376334408692702e-16,0.0,0.15,173.41861070624492,1383.928678238832,4800,0.46533540001837537,300,8.43769498715119e-15,0
damped_hamiltonian_raw,Damped Hamiltonian (RAW),multi_load_clutter,575101,8,f5ce886a9f0efb39477c64df633d8ef3ae52c3f1fa8e36f2600c929756fc124f,0,0,1,0,0,collision,45.0,1.8248897578079837,0.016037971409749385,-0.04019816491672529,0.4628099173553719,0.4628099173553719,0.4628099173553719,0.0,1.02419609459371e-15,0.0,0.0,201.2910732973147,794.9201219380882,0,0.17921000000205822,121,5.583218758733536e-14,0
damped_hamiltonian_cbf,Damped Hamiltonian + CBF,multi_load_clutter,575101,8,f5ce886a9f0efb39477c64df633d8ef3ae52c3f1fa8e36f2600c929756fc124f,0,0,0,1,0,timeout,45.0,8.223870716487758,0.001224720562403192,0.0894205989080778,0.8433333333333334,0.5133333333333333,0.5133333333333333,7109.361012099224,7.740050279756541e-16,0.0,0.15,163.77804395001723,1256.094731824771,4800,0.46684010000899434,300,1.0695084443661336e-14,0
distributed_preview_cbf,Distributed preview-CBF,multi_load_clutter,575101,8,f5ce886a9f0efb39477c64df633d8ef3ae52c3f1fa8e36f2600c929756fc124f,0,0,0,1,0,timeout,45.0,8.223870722345223,0.0015459101934713892,0.09525264687114404,0.84,0.49666666666666665,0.49666666666666665,6647.592993764318,7.175658858124222e-16,0.0,0.15,158.02171892194914,1218.720127865816,4800,0.45587500001420267,300,1.341855065261133e-14,0
centralized_preview_reference,Centralized preview reference,multi_load_clutter,575101,8,f5ce886a9f0efb39477c64df633d8ef3ae52c3f1fa8e36f2600c929756fc124f,0,0,0,1,0,timeout,45.0,8.22387072230594,0.0011242070130608184,0.02500796028514246,0.8366666666666667,0.49333333333333335,0.49333333333333335,6603.215934523036,8.280843974573064e-16,0.0,0.15333333333333332,153.1401777501488,1160.1402844483414,16800,0.51359250000678,300,1.0395861869767154e-14,0
pose_pd_raw,Pose PD (RAW),multi_load_clutter,575102,8,32f159b16500400b762d8569ff5762ca87c50e8fe720f5a72419e2951ef528ee,1,1,0,0,0,target_reached,24.9,0.24860687749810095,0.04458415406985994,0.0008305296497875259,0.4397590361445783,0.4397590361445783,0.4397590361445783,0.0,8.145980020349523e-16,0.0,0.0,214.05913861204863,809.9428924628218,0,0.2430813999962993,166,5.149137308761363e-14,0
apf_wrench_heuristic,APF wrench heuristic,multi_load_clutter,575102,8,32f159b16500400b762d8569ff5762ca87c50e8fe720f5a72419e2951ef528ee,0,0,0,1,0,timeout,45.0,8.941013127476708,0.0021320868431162765,0.4665252373494753,0.04666666666666667,0.04666666666666667,0.04666666666666667,0.0,7.169878739909968e-16,0.0,0.37666666666666665,171.78841726946146,1363.6969670071255,0,0.4064216000260785,300,5.149137308761363e-14,0
velocity_obstacle_proxy,Velocity-obstacle proxy,multi_load_clutter,575102,8,32f159b16500400b762d8569ff5762ca87c50e8fe720f5a72419e2951ef528ee,1,1,0,0,0,target_reached,31.349999999999998,0.26723573088892844,0.0025715503160466113,0.48358417739139453,0.14832535885167464,0.14832535885167464,0.14832535885167464,0.0,2.7491653603621543e-15,0.0,0.019138755980861243,306.92985947405685,4192.673251526279,0,0.2661398999916855,209,6.074168056224037e-14,0
cbf_wrench_local,Local CBF wrench filter,multi_load_clutter,575102,8,32f159b16500400b762d8569ff5762ca87c50e8fe720f5a72419e2951ef528ee,0,0,0,1,0,timeout,45.0,8.22387072250437,0.0021320868431162765,0.08852232641764063,0.8466666666666667,0.51,0.51,6750.907668538844,9.595233614090174e-16,0.0,0.15,170.49585085315857,1333.6565903190058,4800,0.46337109999149106,300,1.475552811121985e-14,0
damped_hamiltonian_raw,Damped Hamiltonian (RAW),multi_load_clutter,575102,8,32f159b16500400b762d8569ff5762ca87c50e8fe720f5a72419e2951ef528ee,0,0,1,0,0,collision,45.0,1.809007118696978,0.016037971409749385,-0.02393878314895609,0.4628099173553719,0.4628099173553719,0.4628099173553719,0.0,8.247866043446863e-16,0.0,0.0,197.83755522028892,781.3372932371504,0,0.16812439999193884,121,5.403308440412193e-14,0
damped_hamiltonian_cbf,Damped Hamiltonian + CBF,multi_load_clutter,575102,8,32f159b16500400b762d8569ff5762ca87c50e8fe720f5a72419e2951ef528ee,0,0,0,1,0,timeout,45.0,8.223870716487758,0.001224720562403192,0.08942059890799142,0.8433333333333334,0.5166666666666667,0.5166666666666667,7082.497426999231,7.239720944282913e-16,0.0,0.15,161.78529348600276,1237.458429957925,4800,0.45189419999951497,300,1.0048591735576161e-14,0
distributed_preview_cbf,Distributed preview-CBF,multi_load_clutter,575102,8,32f159b16500400b762d8569ff5762ca87c50e8fe720f5a72419e2951ef528ee,0,0,0,1,0,timeout,45.0,8.223870722345223,0.0015459101934713892,0.0952526468710832,0.8366666666666667,0.5,0.5,6620.558297523799,7.673035945316746e-16,0.0,0.15,155.56679009303915,1180.6707889160093,4800,0.42227209999691695,300,2.1334777765716796e-14,0
centralized_preview_reference,Centralized preview reference,multi_load_clutter,575102,8,32f159b16500400b762d8569ff5762ca87c50e8fe720f5a72419e2951ef528ee,0,0,0,1,0,timeout,45.0,8.22387072230594,0.0011242070130608184,0.025007960285049646,0.8333333333333334,0.49666666666666665,0.49666666666666665,6577.17504986083,8.512405502150384e-16,0.0,0.15333333333333332,150.79770221034929,1127.9932270693387,16800,0.4657736999797635,300,1.4419228562316118e-14,0
pose_pd_raw,Pose PD (RAW),multi_load_clutter,575103,8,4a2089fd11019c67acaf0246aaf12d2c09096aaf018f2c6ac5df322bf9b98d78,1,1,0,0,0,target_reached,24.9,0.2467214564016301,0.04458415406985994,0.015671474597756918,0.43373493975903615,0.43373493975903615,0.43373493975903615,0.0,1.057536275781522e-15,0.0,0.0,210.85351946281924,797.8363738120756,0,0.2532491000019945,166,5.78697827703673e-14,0
apf_wrench_heuristic,APF wrench heuristic,multi_load_clutter,575103,8,4a2089fd11019c67acaf0246aaf12d2c09096aaf018f2c6ac5df322bf9b98d78,0,0,0,1,0,timeout,45.0,8.941134358391277,0.0021320868431162765,0.5468671688725308,0.05,0.05,0.05,0.0,9.234797115962962e-16,0.0,0.37,168.20356387322542,1366.6424431033677,0,0.4256937000027392,300,5.742332787137845e-14,0
velocity_obstacle_proxy,Velocity-obstacle proxy,multi_load_clutter,575103,8,4a2089fd11019c67acaf0246aaf12d2c09096aaf018f2c6ac5df322bf9b98d78,1,1,0,0,0,target_reached,32.25,0.26623237394700844,0.00628415996616738,0.03897603561978907,0.19069767441860466,0.19069767441860466,0.19069767441860466,0.0,56.48425457243236,0.004651162790697674,0.023255813953488372,340.55373261930845,10099.609421453159,0,0.28435659999377094,215,1.1371805845725668e-13,0
cbf_wrench_local,Local CBF wrench filter,multi_load_clutter,575103,8,4a2089fd11019c67acaf0246aaf12d2c09096aaf018f2c6ac5df322bf9b98d78,0,0,0,1,0,timeout,45.0,8.22387072250437,0.0021320868431162765,0.08852232641760865,0.8466666666666667,0.5133333333333333,0.5133333333333333,6770.0936140104595,5.337013646736851e-16,0.0,0.15,167.99173905416257,1340.9658884236853,4800,0.4517191000049934,300,1.4295603459064552e-14,0
damped_hamiltonian_raw,Damped Hamiltonian (RAW),multi_load_clutter,575103,8,4a2089fd11019c67acaf0246aaf12d2c09096aaf018f2c6ac5df322bf9b98d78,0,0,1,0,0,collision,45.0,1.7952877066694968,0.016037971409749385,-0.008214761288794337,0.4628099173553719,0.4628099173553719,0.4628099173553719,0.0,1.1960934975007256e-15,0.0,0.0,194.87870981465613,769.7000325073966,0,0.15817710000555962,121,5.6174322910461895e-14,0
damped_hamiltonian_cbf,Damped Hamiltonian + CBF,multi_load_clutter,575103,8,4a2089fd11019c67acaf0246aaf12d2c09096aaf018f2c6ac5df322bf9b98d78,0,0,0,1,0,timeout,45.0,8.223870716487758,0.001224720562403192,0.08942059890793502,0.8433333333333334,0.5166666666666667,0.5166666666666667,7105.7091799522395,7.838004933895255e-16,0.0,0.15,158.6632501792406,1235.9706878945208,4800,0.44259530000272207,300,1.4210854715202004e-14,0
distributed_preview_cbf,Distributed preview-CBF,multi_load_clutter,575103,8,4a2089fd11019c67acaf0246aaf12d2c09096aaf018f2c6ac5df322bf9b98d78,0,0,0,1,0,timeout,45.0,8.223870722345223,0.0015459101934713892,0.09525264687104257,0.84,0.5,0.5,6637.698917705127,7.087321291891755e-16,0.0,0.15,152.7305548362228,1170.8979277856306,4800,0.4654373000084888,300,8.89287949701369e-15,0
centralized_preview_reference,Centralized preview reference,multi_load_clutter,575103,8,4a2089fd11019c67acaf0246aaf12d2c09096aaf018f2c6ac5df322bf9b98d78,0,0,0,1,0,timeout,45.0,8.22387072230594,0.0011242070130608184,0.025007960284987918,0.8366666666666667,0.49666666666666665,0.49666666666666665,6596.489561722119,6.824921142811318e-16,0.0,0.15333333333333332,147.96068109806106,1122.3057604307387,16800,0.5014372000005096,300,9.565974336450906e-15,0
pose_pd_raw,Pose PD (RAW),multi_load_clutter,575104,8,f0fbf4355b80f352c5dc877cbcbfc70a13939cd2f7a9a22b4c15e3ee680aa35a,1,1,0,0,0,target_reached,24.9,0.24933774600232003,0.04458415406985994,0.0040568604141376086,0.4397590361445783,0.4397590361445783,0.4397590361445783,0.0,8.569681625897747e-16,0.0,0.0,215.30833489897074,814.6606762799356,0,0.22576800000388175,166,5.677322764359576e-14,0
